,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length,release_date_x,country_x,release_date_y,country_y,storyline
10,[7],518,Miller's Crossing (1990),"https://m.media-amazon.com/images/M/MV5BMTY2Njk3MTAzM15BMl5BanBnXkFtZTgwMTY5Mzk4NjE@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTY2Njk3MTAzM15BMl5BanBnXkFtZTgwMTY5Mzk4NjE@._V1_QL75_UX285_CR0,2,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTY2Njk3MTAzM15BMl5BanBnXkFtZTgwMTY5Mzk4NjE@._V1_QL75_UX380_CR0,3,380,562_.jpg 380w",http://www.imdb.com/title/tt0100150/?ref_=fn_al_tt_1,"Tom Reagan, an advisor to a Prohibition-era crime boss, tries to keep the peace between warring mobs but gets caught in divided loyalties.",7.7,131K,"['Joel Coen', 'Ethan Coen']","['Joel Coen', 'Ethan Coen', 'Dashiell Hammett']","['Gabriel Byrne', 'Albert Finney', 'John Turturro', 'Marcia Gay Harden', 'Jon Polito', 'J.E. Freeman', 'Mike Starr', 'Al Mancini', 'Richard Woods', 'Tom Toner', 'Steve Buscemi', 'Mario Todisco', 'Olek Krupa', 'Michael Jeter', 'Lanny Flaherty', 'Jeanette Kontomitras', 'Louis Charles Mounicou III', 'John McConnell']",R,1990,1h 55min,18-01-1991,United Kingdom,18-01-1991,United Kingdom,"Tom Reagan (played by Gabriel Byrne) is the right-hand man, and chief adviser, to a mob boss, Leo (Albert Finney). Trouble is brewing between Leo and another mob boss, Johnny Caspar (Jon Polito), over the activities of a bookie, Bernie Bernbaum (John Turturro) and Leo and Tom are at odds on how to deal with it. Meanwhile, Tom is in a secret relationship with Leo's girlfriend, Verna (Marcia Gay Harden), who happens to be the sister of Bernie. In trying to resolve the issue, Tom is cast out from Leo's camp and ultimately finds himself stuck in the middle between several deadly, unforgiving parties. —grantss"
11,[ 7 14 18],133,Gone with the Wind (1939),"https://m.media-amazon.com/images/M/MV5BYjUyZWZkM2UtMzYxYy00ZmQ3LWFmZTQtOGE2YjBkNjA3YWZlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,5,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYjUyZWZkM2UtMzYxYy00ZmQ3LWFmZTQtOGE2YjBkNjA3YWZlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX285_CR0,7,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYjUyZWZkM2UtMzYxYy00ZmQ3LWFmZTQtOGE2YjBkNjA3YWZlXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX380_CR0,10,380,562_.jpg 380w",http://www.imdb.com/title/tt0031381/?ref_=fn_al_tt_1,A manipulative woman and a roguish man conduct a turbulent romance during the American Civil War and Reconstruction periods.,8.1,302K,"['Victor Fleming', 'George Cukor', 'Sam Wood']","['Margaret Mitchell', 'Sidney Howard', 'Oliver H.P. Garrett']","['Clark Gable', 'Vivien Leigh', 'Thomas Mitchell', ""Barbara O'Neil"", 'Evelyn Keyes', 'Ann Rutherford', 'George Reeves', 'Fred Crane', 'Hattie McDaniel', 'Oscar Polk', 'Butterfly McQueen', 'Victor Jory', 'Everett Brown', 'Howard Hickman', 'Alicia Rhett', 'Leslie Howard', 'Olivia de Havilland', 'Rand Brooks']",Passed,1939,3h 58min,17-01-1940,United States,17-01-1940,United States,"Scarlett is a woman who can deal with a nation at war, Atlanta burning, the Union Army carrying off everything from her beloved Tara, the carpetbaggers who arrive after the war. Scarlett is beautiful. She has vitality. But Ashley, the man she has wanted for so long, is going to marry his placid cousin, Melanie. Mammy warns Scarlett to behave herself at the party at Twelve Oaks. There is a new man there that day, the day the Civil War begins. Rhett Butler. Scarlett does not know he is in the room when she pleads with Ashley to choose her instead of Melanie. —Dale O'Connor "
12,[ 7 18],1663,Nothing Personal (1995),"https://m.media-amazon.com/images/M/MV5BMTAyOTM2NjYxMTBeQTJeQWpwZ15BbWU3MDc4ODg4MTE@._V1_QL75_UY281_CR3,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTAyOTM2NjYxMTBeQTJeQWpwZ15BbWU3MDc4ODg4MTE@._V1_QL75_UY422_CR4,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTAyOTM2NjYxMTBeQTJeQWpwZ15BbWU3MDc4ODg4MTE@._V1_QL75_UY562_CR6,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0114007/?ref_=fn_al_tt_1,"A raw depiction of the Belfast, Northern Ireland ""troubles"" as savage tribal warfare. Set shortly after the 1975 cease fire, this movie focuses on the tribulations of Kenny (James Frain), Protestant leader of a group of Shankill Road Loyalists, and his one-time friend Liam (John Lynch), a Catholic.",6.9,494,"[""Thaddeus O'Sullivan""]",['Daniel Mornin'],"['Ian Hart', 'John Lynch', 'James Frain', 'Michael Gambon', 'Gary Lydon', 'Rúaidhrí Conroy', 'Maria Doyle Kennedy', 'Jeni Courtney', 'Gerard McSorley', ""Gareth O'Hare"", 'Ciarán Fitzgerald', 'Anthony Brophy', 'B.J. Hogg', 'James Doran', 'Cathy White', 'Lynne James', 'Joe Rea', 'Amanda Maguire']",R,1995,1h 26min,18-10-1996,United Kingdom,18-10-1996,United Kingdom,"A raw depiction of the Belfast, Northern Ireland ""troubles"" as savage tribal warfare. Set shortly after the 1975 cease fire, this movie focuses on the tribulations of Kenny (James Frain), Protestant leader of a group of Shankill Road Loyalists, and his one-time friend Liam (John Lynch), a Catholic. —Dawn M. Barclift"
13,[ 4 14],487,Roman Holiday (1953),"https://m.media-amazon.com/images/M/MV5BMTE2MDM4MTMtZmNkZC00Y2QyLWE0YjUtMTAxZGJmODMxMDM0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTE2MDM4MTMtZmNkZC00Y2QyLWE0YjUtMTAxZGJmODMxMDM0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX285_CR0,2,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTE2MDM4MTMtZmNkZC00Y2QyLWE0YjUtMTAxZGJmODMxMDM0XkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0046250/?ref_=fn_al_tt_1,A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome.,8.0,134K,['William Wyler'],"['Dalton Trumbo', 'Ian McLellan Hunter', 'John Dighton']","['Gregory Peck', 'Audrey Hepburn', 'Eddie Albert', 'Hartley Power', 'Harcourt Williams', 'Margaret Rawlings', 'Tullio Carminati', 'Paolo Carlini', 'Claudio Ermelli', 'Paola Borboni', 'Alfredo Rizzo', 'Laura Solari', 'Gorella Gori', 'Armando Ambrogi', 'Armando Annuale', 'Maurizio Arena', 'Silvio Bagolini', 'Ugo Ballerini']",Passed,1953,1h 58min,02-09-1953,United States,02-09-1953,United States,"Joe Bradley is a reporter for the American News Service in Rome, a job he doesn't much like as he would rather work for what he considers a real news agency back in the States. He is on the verge of getting fired when he, sleeping in and getting caught in a lie by his boss Hennessy, misses an interview with HRH Princess Ann, who is on a goodwill tour of Europe, Rome only her latest stop. However, he thinks he may have stumbled upon a huge scoop. Princess Ann has officially called off all her Rome engagements due to illness. In reality, he recognizes the photograph of her as being the young well but simply dressed drunk woman he rescued off the street last night (as he didn't want to turn her into the police for being a vagrant), and who is still in his small studio apartment sleeping off her hangover. What Joe doesn't know is that she is really sleeping off the effects of a sedative given to her by her doctor to calm her down after an anxiety attack, that anxiety because she hates her regimented life where she has no freedom and must always do and say the politically correct things, not what is truly on her mind or in her heart. In wanting just a little freedom, she seized upon a chance opportunity to escape from the royal palace where she was staying, albeit with no money in her pockets. Joe believes he can get an exclusive interview with her without she even knowing that he's a reporter or that he's interviewing her. As Joe accompanies ""Anya Smith"" - her name as she tells him in trying to hide her true identity - around Rome on her incognito day of freedom somewhat unaware that the secret service is searching for her, along for the ride is Joe's photographer friend, Irving Radovich, who Joe has tasked with clandestinely taking photographs of her, those photos to accompany the story. As the day progresses, Joe and Ann slowly start to fall for each other. Their feelings for each other affect what both decide to do, Ann with regard to her royal duties, Joe with regard to the story, and both with regard to if there is a future for them together."
14,[7],927,"Flower of My Secret, The (Flor de mi secreto, La) (1995)","https://m.media-amazon.com/images/M/MV5BMDAxNjM0ZDQtZGNlYy00YTc1LTk3MzItMmVlNTFiMGNiMDkxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY281_CR4,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMDAxNjM0ZDQtZGNlYy00YTc1LTk3MzItMmVlNTFiMGNiMDkxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY422_CR5,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMDAxNjM0ZDQtZGNlYy00YTc1LTk3MzItMmVlNTFiMGNiMDkxXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY562_CR7,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0113083/?ref_=fn_al_tt_1,"Leo writes trashy romance novels under a pseudonym but as she struggles in her relationship with her husband, she finds her output becoming darker.",7.0,11K,['Pedro Almodóvar'],"['Pedro Almodóvar', 'Dorothy Parker']","['Marisa Paredes', 'Juan Echanove', 'Carme Elias', 'Rossy de Palma', 'Chus Lampreave', 'Kiti Mánver', 'Joaquín Cortés', 'Manuela Vargas', 'Imanol Arias', 'Gloria Muñoz', 'Juan José Otegui', 'Nancho Novo', 'Jordi Mollà', 'Alicia Agut', 'Marisol Muriel', 'Teresa Ibáñez', 'José Palau', 'Abraham García']",R,1995,1h 43min,26-01-1996,United Kingdom,26-01-1996,United Kingdom,"Leo Macias writes sentimental novels with great success but hidden under a pseudonym, Amanda Gris. She is unhappy with her professional life and with her husband, a soldier working in Brussels and Bosnia that is never at home. She will try anything to change her life. —Miguel A. Andrade "
15,[ 0  1 15],897,Time Tracers (1995),"https://m.media-amazon.com/images/M/MV5BMjhkMzQ0YTgtNjA0Mi00NDgwLTg5M2ItNGUwMjFmOWY0ZjUwXkEyXkFqcGdeQXVyMTY1ODc1MjE@._V1_QL75_UX190_CR0,26,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMjhkMzQ0YTgtNjA0Mi00NDgwLTg5M2ItNGUwMjFmOWY0ZjUwXkEyXkFqcGdeQXVyMTY1ODc1MjE@._V1_QL75_UX285_CR0,39,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMjhkMzQ0YTgtNjA0Mi00NDgwLTg5M2ItNGUwMjFmOWY0ZjUwXkEyXkFqcGdeQXVyMTY1ODc1MjE@._V1_QL75_UX380_CR0,52,380,562_.jpg 380w",http://www.imdb.com/title/tt0128755/?ref_=fn_al_tt_1,"When the discovery of a five-thousand year old artifact of a humanoid reptile leads an investigative reporter to the Kronos Project, he uncovers an experimental device created to send humans through time, controlled by a ruthless multi-billionaire. As the Kronos experiment progresses through the Civil War era to the Jurassic age, high-tech sabotage and deceit ensue, resulting in devastating events that lead to a ripple in time, a paradox, that if not contained could change the entire course of evolution and destroy the universe as we know it.",4.6,64,['Bret McCormick'],['Ted Newsom'],"['Rocky Patterson', 'TJ Myers', 'Tyler Mason', 'Dorenda Moore', 'Jeffrey Combs', 'Kristoffer Kjornes', 'James Michael Taylor', 'Mark Nutter', 'Christopher Heldman', 'Veronica Culver', 'Barri Murphy', 'Gordon Fox', 'Taylor Anderson', 'John Hurley', 'Carroll Land', 'Robert Stone', 'Andrea Stevens', 'Josh McCormick']",,1997,1h 41min,16-12-1997,United States,16-12-1997,United States,"When the discovery of a five-thousand year old artifact of a humanoid reptile leads an investigative reporter to the Kronos Project, he uncovers an experimental device created to send humans through time, controlled by a ruthless multi-billionaire. As the Kronos experiment progresses through the Civil War era to the Jurassic age, high-tech sabotage and deceit ensue, resulting in devastating events that lead to a ripple in time, a paradox, that if not contained could change the entire course of evolution and destroy the universe as we know it. —Anonymous"
16,[3 4],843,"Shaggy Dog, The (1959)","https://m.media-amazon.com/images/M/MV5BODVhNGI2ZDMtMTAxMy00ZjhkLTk5ODEtYmE5YTU2YTA5NzY5XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX380_CR0,36,380,214_.jpg 380w, https://m.media-amazon.com/images/M/MV5BODVhNGI2ZDMtMTAxMy00ZjhkLTk5ODEtYmE5YTU2YTA5NzY5XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX570_CR0,53,570,321_.jpg 570w, https://m.media-amazon.com/images/M/MV5BODVhNGI2ZDMtMTAxMy00ZjhkLTk5ODEtYmE5YTU2YTA5NzY5XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX760_CR0,71,760,428_.jpg 760w",http://www.imdb.com/title/tt2132787/?ref_=fn_al_tt_1,"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.",,,,,,,,,31-12-2006,Turkey,31-12-2006,Turkey,
17,[4],368,Bio-Dome (1996),"https://m.media-amazon.com/images/M/MV5BYzY0ZjI0NTUtNDE4Yi00OGU2LWExZDMtNTY1MTM3ZWE3MzEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYzY0ZjI0NTUtNDE4Yi00OGU2LWExZDMtNTY1MTM3ZWE3MzEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYzY0ZjI0NTUtNDE4Yi00OGU2LWExZDMtNTY1MTM3ZWE3MzEyXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0115683/?ref_=fn_al_tt_1,"Moronic best friends get themselves locked inside the Bio-Dome, a science experiment, along with a group of environmental scientists for one year.",4.5,27K,['Jason Bloom'],"['Adam Leff', 'Mitchell Peck', 'Jason Blumenthal']","['Pauly Shore', 'Stephen Baldwin', 'William Atherton', 'Denise Dowse', 'Dara Tomanovich', 'Kevin West', 'Kylie Minogue', 'Joey Lauren Adams', 'Teresa Hill', 'Patricia Hearst', 'Robbie Thibaut Jr.', 'Adam Weisman', 'Henry Gibson', 'Brian Hayes Currie', 'Courtney Mizel', 'Butch McCain', 'Taylor Negron', 'Roger Clinton']",PG-13,1996,1h 28min,12-01-1996,United States,12-01-1996,United States,"Bud and Doyle are two losers who are doing nothing with their lives. Both of their girlfriends are actively involved in saving the environment, but the two friends couldn't care less about saving the Earth. One day, when a group of scientists begin a mission to live inside a ""Bio-Dome"" for a year without outside contact, Bud and Doyle mistakenly become part of the project themselves. The two must then learn how to protect the Earth and help the scientists complete their mission. —Anonymous"
18,[19],1247,Bad Girls (1994),"https://m.media-amazon.com/images/M/MV5BMDNiZjUyOTQtODFlYS00OTA1LWExMDctYTUwNDY5MDIwYmI1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY281_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMDNiZjUyOTQtODFlYS00OTA1LWExMDctYTUwNDY5MDIwYmI1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY422_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMDNiZjUyOTQtODFlYS00OTA1LWExMDctYTUwNDY5MDIwYmI1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY562_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0109198/?ref_=fn_al_tt_1,Four prostitutes join together to travel the Old West.,5.2,12K,['Jonathan Kaplan'],"['Albert S. Ruddy', 'Charles Finch', 'Gray Frederickson']","['Madeleine Stowe', 'Mary Stuart Masterson', 'Andie MacDowell', 'Drew Barrymore', 'James Russo', 'James Le Gros', 'Robert Loggia', 'Dermot Mulroney', 'Jim Beaver', 'Nick Chinlund', 'Neil Summers', ""Daniel O'Haco"", 'Richard Reyes', 'Alex Kubik', 'Will MacMillan', 'Harry Northup', 'Don Hood', 'Donald L. Montoya']",R,1994,1h 39min,01-07-1994,United Kingdom,01-07-1994,United Kingdom,"When saloon prostitute Cody Zamora rescues her friend Anita from an abusive customer by killing him, she is sentenced to hang. However, Anita and their two friends Eileen and Lilly rescue Cody and the four make a run for Texas, pursued by Graves and O'Brady, two Pinkerton detectives hired to track them. When Cody withdraws her savings from a Texas bank, the women believe they can now start a new life in Oregon. But Cody's old partner Kid Jarrett takes Cody's money when his gang robs the bank, and so the four so-called ""Honky-Tonk Harlots"" set out to recover the money, with the Pinkertons hot on their trail. —Jim Beaver "
19,[4],25,"Birdcage, The (1996)","https://m.media-amazon.com/images/M/MV5BMTM2NjExODYyOF5BMl5BanBnXkFtZTcwNTc0NjgyNA@@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTM2NjExODYyOF5BMl5BanBnXkFtZTcwNTc0NjgyNA@@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTM2NjExODYyOF5BMl5BanBnXkFtZTcwNTc0NjgyNA@@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0115685/?ref_=fn_al_tt_1,A gay cabaret owner and his drag queen companion agree to put up a false straight front so that their son can introduce them to his fiancée's right-wing moralistic parents.,7.1,85K,['Mike Nichols'],"['Jean Poiret', 'Francis Veber', 'Édouard Molinaro']","['Robin Williams', 'Nathan Lane', 'Gene Hackman', 'Dianne Wiest', 'Dan Futterman', 'Calista Flockhart', 'Hank Azaria', 'Christine Baranski', 'Tom McGowan', 'Grant Heslov', 'Kirby Mitchell', 'James Lally', 'Luca Tommassini', 'Luis Camacho', 'André Fuentes', 'Tony Gonzalez', 'Dante Henderson', 'Scott Kaske']",R,1996,1h 57min,26-04-1996,United Kingdom,26-04-1996,United Kingdom,"Armand Goldman owns a popular drag nightclub in South Miami Beach. His long-time lover, Albert, stars there as Starina. ""Their"" son Val (actually Armand's by his one heterosexual fling 20 years before) comes home to announce his engagement to Barbara Keeley, daughter of Kevin Keeley, U.S. Senator and co-founder of the Committee for Moral Order. The senator and family descend upon South Beach to meet Val, his father and ""mother."" What ensues is comic chaos. —Randy Goldberg "
20,[ 4 15],109,Mystery Science Theater 3000: The Movie (1996),"https://m.media-amazon.com/images/M/MV5BYzNmN2UzNTAtNmZkMS00MmI3LThhNzEtNjI1YjJlN2JiZjU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYzNmN2UzNTAtNmZkMS00MmI3LThhNzEtNjI1YjJlN2JiZjU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYzNmN2UzNTAtNmZkMS00MmI3LThhNzEtNjI1YjJlN2JiZjU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0117128/?ref_=fn_al_tt_1,Mike Nelson and his robot companions watch and give their comments about This Island Earth (1955).,7.3,18K,['Jim Mallon'],"['Michael J. Nelson', 'Trace Beaulieu', 'Jim Mallon']","['Trace Beaulieu', 'Michael J. Nelson', 'Jim Mallon', 'Kevin Murphy', 'John Brady', 'Faith Domergue', 'Lance Fuller', 'Russell Johnson', 'Robert Nichols', 'Regis Parton', 'Rex Reason']",PG-13,1996,1h 13min,16-08-1996,United Kingdom,16-08-1996,United Kingdom,"The mad and evil scientist, Dr. Clayton Forrester, has created an evil little scheme that is bound to give him world global domination but first thing's first. He plans to torment Mike Nelson and the robots by sending them a real stinker of a film to watch called, ""This Island Earth."" He is convinced that this movie will drive them insane. And since the guys cannot control when the movie begins or ends, they are forced to witness the true horror that is this awful movie that has a lobster creature dressed in slacks. But will this be the ultimate cheese that breaks the boys' spirits? It's up to one test subject's quick wit, sharp sense of humor, and utter intolerance for cinematic garbage to foil the plans of the scientist and to save the Earth. —Anthony Pereyra {hypersonic91@yahoo.com}"
21,[4],1092,Dear God (1996),"https://m.media-amazon.com/images/M/MV5BZmVhYTk1MWEtOTZkYS00YWJmLWJlZTctNDIzN2JjODMyYmMyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZmVhYTk1MWEtOTZkYS00YWJmLWJlZTctNDIzN2JjODMyYmMyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZmVhYTk1MWEtOTZkYS00YWJmLWJlZTctNDIzN2JjODMyYmMyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0116059/?ref_=fn_al_tt_1,"When letters written to God start getting results, and replies, people everywhere are amazed. The post office, however, is annoyed.",5.5,3.9K,['Garry Marshall'],"['Warren Leight', 'Ed Kaplan']","['Greg Kinnear', 'Laurie Metcalf', 'Maria Pitillo', 'Tim Conway', 'Hector Elizondo', 'Jon Seda', 'Roscoe Lee Browne', 'Anna Maria Horsford', 'Kathleen Marshall', ""Isadora O'Boto"", 'Felix Pire', 'Donal Logue', 'Sam McMurray', 'Nancy Marchand', 'Larry Miller', 'Rue McClanahan', 'Jack Sheldon', 'Coolio']",PG,1996,1h 52min,01-11-1996,United States,01-11-1996,United States,"Tom Turner is a con man, defrauding people from their money with a variety of two-bit hustles. One night he makes the mistake of attempting to hustle some undercover cops, and finds himself in court faced with the dilemma of either going to jail or getting a real job. Choosing to stay out of jail, he gets a job at the post office working in their Dead Letter Office helping to sort Dead Letters (i.e. mail which, for whatever reason, can't be delivered). Some of the mail he receives can't be delivered because it's addressed to God, and he accidentally answers (sending them money in the process). This starts the ball rolling as more of his co-workers get in on the idea of helping people by answering ""God"" mail. —Afterburner "
22,[19],922,Dead Man (1995),"https://m.media-amazon.com/images/M/MV5BYTJlZmQ1OTAtODQzZi00NGIzLWI1MmEtZGE4NjFlOWRhODIyXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_QL75_UY281_CR3,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYTJlZmQ1OTAtODQzZi00NGIzLWI1MmEtZGE4NjFlOWRhODIyXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_QL75_UY422_CR5,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYTJlZmQ1OTAtODQzZi00NGIzLWI1MmEtZGE4NjFlOWRhODIyXkEyXkFqcGdeQXVyNTc1NTQxODI@._V1_QL75_UY562_CR7,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0112817/?ref_=fn_al_tt_1,"On the run after murdering a man, accountant William Blake encounters a strange aboriginal American man named Nobody who prepares him for his journey into the spiritual world.",7.6,94K,['Jim Jarmusch'],['Jim Jarmusch'],"['Johnny Depp', 'Gary Farmer', 'Crispin Glover', 'Lance Henriksen', 'Michael Wincott', 'Eugene Byrd', 'John Hurt', 'Robert Mitchum', 'Iggy Pop', 'Gabriel Byrne', 'Jared Harris', 'Mili Avital', 'Jimmie Ray Weeks', 'Mark Bringelson', 'John North', 'Peter Schrum', 'Mike Dawson', 'Billy Bob Thornton']",R,1995,2h 1min,05-07-1996,United Kingdom,05-07-1996,United Kingdom,"In the late-1800s, the meek accountant from Cleveland, William Blake, spends the last of his already meagre savings to get to the frontier community of Machine where a job awaits him. Eager to make a fresh start, Blake arrives at his destination, only to discover that the position no longer exists. Gravely wounded and on the run from a relentless trio of bounty hunters after a deadly shoot-out, William flees the inhospitable industrial town and has a chance encounter with the enigmatic Native American spirit-guide named ""Nobody"", who believes Blake is the reincarnation of the visionary English poet, William Blake. Now, before the endless American wilderness, the two companions embark on a peril-laden odyssey of mysticism, transformation, and spirituality, until William crosses over into the spirit world. What lies on the other side? —Nick Riganas"
23,[ 4 14],783,Milk Money (1994),"https://m.media-amazon.com/images/M/MV5BM2RkZGUwMGQtOWU3OS00NDM5LWI2NTctNTNkY2VhMGFkMDBiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BM2RkZGUwMGQtOWU3OS00NDM5LWI2NTctNTNkY2VhMGFkMDBiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BM2RkZGUwMGQtOWU3OS00NDM5LWI2NTctNTNkY2VhMGFkMDBiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0110516/?ref_=fn_al_tt_1,"A group of young boys befriend a prostitute named, V.",5.6,12K,['Richard Benjamin'],['John Mattson'],"['Melanie Griffith', 'Ed Harris', 'Michael Patrick Carter', 'Malcolm McDowell', 'Anne Heche', 'Casey Siemaszko', 'Philip Bosco', 'Brian Christopher', 'Adam LaVorgna', 'Kevin Scannell', 'Jessica Wesson', 'Amanda Sharkey', 'Margaret Nagle', 'Katie Powell', 'Tom Coop', 'Greg Procaccino', 'Andrea Afanador', 'John Alvin']",PG-13,1994,1h 50min,05-05-1995,United Kingdom,05-05-1995,United Kingdom,"Young Frank and his pals get an idea for the ultimate in excitement. They decide to pool their savings, bicycle to the nearby Big City, and hire some woman of the streets to strip for them. Things do not work out that simply, but they do meet V, a Hooker With A Heart Of Gold, who ends up giving them a ride home. Soon she is living in Frank's treehouse, unbeknownst to Frank's widowed father Tom, who thinks she is one of Frank's teachers. Soon, however, the evil Waltzer comes looking for V. —Reid Gagle"
