,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length,release_date,country,storyline
10,[ 0 16],1673,Mirage (1995),"https://m.media-amazon.com/images/M/MV5BZmU4ZjgxNDItZjc2ZC00YmZlLTlkZmItMGVmNTg5ZTc5ZmZhXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZmU4ZjgxNDItZjc2ZC00YmZlLTlkZmItMGVmNTg5ZTc5ZmZhXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_QL75_UY422_CR1,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZmU4ZjgxNDItZjc2ZC00YmZlLTlkZmItMGVmNTg5ZTc5ZmZhXkEyXkFqcGdeQXVyNTcwNjUwNzk@._V1_QL75_UY562_CR2,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0113827/?ref_=fn_al_tt_1,Matteo Juarez is a retired detective hired by a local businessman to follow his wife Jennifer. She has a split personality and seems to be putting herself in danger without knowing it.,4.9,203,['Paul Williams'],['James Andronica'],"['James Andronica', 'Cuauhtemoc Rivas', 'Edward James Olmos', 'Bobalu', 'Paul Williams', 'Mark Silverman', 'John Lizzi', 'Barbara Rossmiesl', 'Sean Young', 'Sayed Badreya', 'Apple Via', 'Walter Guarino', 'Tony King', 'Susan Helen Emerson', 'William Grillo', 'Patricia Sill', 'Chris DeRose', 'Jessica Gonzalez']",R,1995,1h 32min,01-01-1995,United States,Matteo Juarez is a retired detective hired by a local businessman to follow his wife Jennifer. She has a split personality and seems to be putting herself in danger without knowing it.
11,[4],390,Fear of a Black Hat (1993),"https://m.media-amazon.com/images/M/MV5BM2I0MmRiMmUtNThjZS00NGFiLWFmMjItYjRjNTRjN2FmZDVlXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BM2I0MmRiMmUtNThjZS00NGFiLWFmMjItYjRjNTRjN2FmZDVlXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BM2I0MmRiMmUtNThjZS00NGFiLWFmMjItYjRjNTRjN2FmZDVlXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0106880/?ref_=fn_al_tt_1,"A mockumentary chronicling the rise and fall of NWH, a not particularly talented--or particularly bright but always controversial--hip-hop group.",7.2,4.1K,['Rusty Cundieff'],['Rusty Cundieff'],"['Larry B. Scott', 'Mark Christopher Lawrence', 'Rusty Cundieff', 'Kasi Lemmons', 'Howie Gold', 'G. Smokey Campbell', 'Bobby Mardis', 'Brad Sanders', 'Moon Jones', 'Tim Hutchinson', 'Faizon Love', 'Deezer D', 'Darin Scott', 'Devin Kamin', 'Jeff Burr', 'Kenneth J. Hall', 'Don Reed', 'Reggie Bruce']",R,1993,1h 28min,28-10-1994,United Kingdom,"A mockumentary chronicling the rise and fall of NWH, a not particularly talented--or particularly bright but always controversial--hip-hop group."
12,[0 5],1618,King of New York (1990),"https://m.media-amazon.com/images/M/MV5BOTE2NDcxNzE4N15BMl5BanBnXkFtZTgwMDc1NTk4NjE@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BOTE2NDcxNzE4N15BMl5BanBnXkFtZTgwMDc1NTk4NjE@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BOTE2NDcxNzE4N15BMl5BanBnXkFtZTgwMDc1NTk4NjE@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0099939/?ref_=fn_al_tt_1,A drug kingpin is released from prison and seeks to take total control of the criminal underworld in order to give back to the community.,7.0,35K,['Abel Ferrara'],['Nicholas St. John'],"['Christopher Walken', 'David Caruso', 'Laurence Fishburne', 'Victor Argo', 'Wesley Snipes', 'Janet Julian', 'Joey Chin', 'Giancarlo Esposito', 'Paul Calderon', 'Steve Buscemi', 'Theresa Randle', 'Leonard L. Thomas', 'Roger Guenveur Smith', 'Carrie Nygren', 'Ernest Abuba', 'Frank Adonis', 'Vanessa Angel', 'Frank Aquilino']",R,1990,1h 43min,21-06-1991,United Kingdom,"After completing a lengthy prison sentence, one-time drug kingpin Frank White returns to New York intent on reestablishing his empire and making things as they were before he left. Others of course have taken over the business during his absence but that clearly isn't going to stop White. While he is gunning down the opposition, he decides he's going to give away the money he'll make to modernize the hospital in his old neighborhood. Drug dealers aren't the only thing he has to worry about however: a group of rogue cops decide they are going to take him down. —garykmcd"
13,[7],310,"Rainmaker, The (1997)","https://m.media-amazon.com/images/M/MV5BZGM3ZmZiOGUtZDZkNS00MWYyLThhZDQtNmU4NTQyOTgwZDdkXkEyXkFqcGdeQXVyNzI1MjUzMDA@._V1_QL75_UY281_CR89,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZGM3ZmZiOGUtZDZkNS00MWYyLThhZDQtNmU4NTQyOTgwZDdkXkEyXkFqcGdeQXVyNzI1MjUzMDA@._V1_QL75_UY422_CR133,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZGM3ZmZiOGUtZDZkNS00MWYyLThhZDQtNmU4NTQyOTgwZDdkXkEyXkFqcGdeQXVyNzI1MjUzMDA@._V1_QL75_UY562_CR177,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0541748/?ref_=fn_al_tt_1,"Elmer convinces Corky that he can make it rain and end the drought, despite the previous failures of his many inventions.",6.7,7,['Robert G. Walker'],['Kenneth A. Enochs'],"['Micky Dolenz', 'Noah Beery Jr.', 'Robert Lowery', ""Guinn 'Big Boy' Williams"", 'Sterling Holloway', 'Stanley Andrews', 'Bill Hale', 'Jack Kenney', 'Norman Leavitt', 'Bimbo the Elephant', 'Victor Adamson', 'Bob Reeves', 'Danny Sands']",,"Episode aired Sep 19, 1957",30min,19-09-1957,United States,"Elmer convinces Corky that he can make it rain and end the drought, despite the previous failures of his many inventions."
14,[7],460,"Crossing Guard, The (1995)","https://m.media-amazon.com/images/M/MV5BMjhiMWIyZTQtNzRmZC00ODcyLTg5NGEtNDNkYWQxM2VmYTg3XkEyXkFqcGdeQXVyMTI4ODc2NDY@._V1_QL75_UY281_CR93,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMjhiMWIyZTQtNzRmZC00ODcyLTg5NGEtNDNkYWQxM2VmYTg3XkEyXkFqcGdeQXVyMTI4ODc2NDY@._V1_QL75_UY422_CR139,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMjhiMWIyZTQtNzRmZC00ODcyLTg5NGEtNDNkYWQxM2VmYTg3XkEyXkFqcGdeQXVyMTI4ODc2NDY@._V1_QL75_UY562_CR185,0,380,562_.jpg 380w",http://www.imdb.com/title/tt6149508/?ref_=fn_al_tt_1,"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.",,,['Don DuPree'],"['Roger Ebert', 'Gene Siskel']","['Roger Ebert', 'Gene Siskel']",,,,18-11-1995,United States,
15,[ 0  1 15 18],271,Starship Troopers (1997),"https://m.media-amazon.com/images/M/MV5BNWExNzg3MmMtYjc3MS00MzFlLWJiOWQtNWYxZTgxNjhlZTQ2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNWExNzg3MmMtYjc3MS00MzFlLWJiOWQtNWYxZTgxNjhlZTQ2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNWExNzg3MmMtYjc3MS00MzFlLWJiOWQtNWYxZTgxNjhlZTQ2XkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0120201/?ref_=fn_al_tt_1,"Humans in a fascist, militaristic future wage war with giant alien bugs.",7.2,280K,['Paul Verhoeven'],"['Edward Neumeier', 'Robert A. Heinlein']","['Casper Van Dien', 'Denise Richards', 'Dina Meyer', 'Jake Busey', 'Neil Patrick Harris', 'Clancy Brown', 'Seth Gilliam', 'Patrick Muldoon', 'Michael Ironside', 'Rue McClanahan', 'Marshall Bell', 'Eric Bruskotter', 'Matt Levin', 'Blake Lindsley', 'Anthony Ruivivar', 'Brenda Strong', 'Dean Norris', 'Christopher Curry']",R,1997,2h 9min,02-01-1998,United Kingdom,"In a not-so-distant future, with the Earth governed by the militaristic United Citizen Federation and multitudes of highly evolved Klendathu Arachnids threatening the safety of our solar system, high-school athlete Johnny Rico and three of his hometown friends join up to do their part. And to ensure humankind's future, an all-out invasion has begun; however, in this far-off exoplanet hostile to life as we know it, brute force alone and conventional strategies won't cut it. Now, the unstoppable Bug Army is at the gates. Will Rico and his fellow Starship Troopers end up serving as cannon fodder? —Nick Riganas"
16,[ 7 13 14],1129,Chungking Express (1994),"https://m.media-amazon.com/images/M/MV5BMGQ5MzljNzYtMDM1My00NmI0LThlYzQtMTg0ZmQ0MTk1YjkxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMGQ5MzljNzYtMDM1My00NmI0LThlYzQtMTg0ZmQ0MTk1YjkxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY422_CR7,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMGQ5MzljNzYtMDM1My00NmI0LThlYzQtMTg0ZmQ0MTk1YjkxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY562_CR9,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0109424/?ref_=fn_al_tt_1,"Two melancholy Hong Kong policemen fall in love: one with a mysterious female underworld figure, the other with a beautiful and ethereal waitress at a late-night restaurant he frequents.",8.1,72K,['Kar-Wai Wong'],['Kar-Wai Wong'],"['Brigitte Lin', 'Takeshi Kaneshiro', 'Tony Chiu-Wai Leung', 'Faye Wong', 'Valerie Chow', 'Jinquan Chen', 'Lee-Na Kwan', 'Zhiming Huang', 'Liang Zhen', 'Songshen Zuo', 'Thom Baker', 'Rico Chu', 'Vickie Eng', 'Lynne Langdon']",PG-13,1994,1h 42min,15-09-1995,United Kingdom,"Wong Kar-Wai's movie about two love-struck cops is filmed in impressionistic splashes of motion and color. The first half deals with Cop 223, who has broken up with his girlfriend of five years. He purchases a tin of pineapples with an expiration date of May 1 each day for a month. By the end of that time, he feels that he will either be rejoined with his love or that it too will have expired forever. The second half shows Cop 663 dealing with his breakup with his flight attendant girlfriend. He talks to his apartment furnishings until he meets a new girl at a local lunch counter. —Tad Dibbern "
17,[7],1642,Some Mother's Son (1996),"https://m.media-amazon.com/images/M/MV5BMTEzMDMzNzM2OTdeQTJeQWpwZ15BbWU3MDU3OTM2MjU@._V1_QL75_UY281_CR4,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTEzMDMzNzM2OTdeQTJeQWpwZ15BbWU3MDU3OTM2MjU@._V1_QL75_UY422_CR6,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTEzMDMzNzM2OTdeQTJeQWpwZ15BbWU3MDU3OTM2MjU@._V1_QL75_UY562_CR9,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0117690/?ref_=fn_al_tt_1,"The 1981 hunger strike in an Irish prison, in which I.R.A. prisoner Bobby Sands led a protest against their treatment as criminals rather than as prisoners of war. It focuses on the mothers of two of the strikers, and their struggle.",7.2,2.7K,['Terry George'],"['Terry George', 'Jim Sheridan']","['Helen Mirren', 'Fionnula Flanagan', 'Aidan Gillen', ""David O'Hara"", 'John Lynch', 'Tom Hollander', 'Tim Woodward', 'Ciarán Hinds', ""Geraldine O'Rawe"", 'Gerard McSorley', 'Dan Gordon', 'Grainne Delany', 'Ciarán Fitzgerald', 'Robert Lang', 'Stephen Hogan', 'Peter Howitt', 'Bosco Hogan', 'Jimmy Keogh']",R,1996,1h 52min,10-01-1997,United Kingdom,"The 1981 hunger strike in an Irish prison, in which I.R.A. prisoner Bobby Sands led a protest against their treatment as criminals rather than as prisoners of war. It focuses on the mothers of two of the strikers, and their struggle."
18,[ 2  3 12],71,"Lion King, The (1994)","https://m.media-amazon.com/images/M/MV5BYTYxNGMyZTYtMjE3MS00MzNjLWFjNmYtMDk3N2FmM2JiM2M1XkEyXkFqcGdeQXVyNjY5NDU4NzI@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYTYxNGMyZTYtMjE3MS00MzNjLWFjNmYtMDk3N2FmM2JiM2M1XkEyXkFqcGdeQXVyNjY5NDU4NzI@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYTYxNGMyZTYtMjE3MS00MzNjLWFjNmYtMDk3N2FmM2JiM2M1XkEyXkFqcGdeQXVyNjY5NDU4NzI@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0110357/?ref_=fn_al_tt_1,"Lion prince Simba and his father are targeted by his bitter uncle, who wants to ascend the throne himself.",8.5,987K,"['Roger Allers', 'Rob Minkoff']","['Irene Mecchi', 'Jonathan Roberts', 'Linda Woolverton']","['Matthew Broderick', 'Jeremy Irons', 'James Earl Jones', 'Whoopi Goldberg', 'Rowan Atkinson', 'Niketa Calame-Harris', 'Jim Cummings', 'Robert Guillaume', 'Moira Kelly', 'Nathan Lane', 'Zoe Leader', 'Cheech Marin', 'Ernie Sabella', 'Madge Sinclair', 'Jonathan Taylor Thomas', 'Frank Welker', 'Cathy Cavadini', 'Judi M. Durand']",G,1994,1h 28min,07-10-1994,United Kingdom,"A young lion prince is cast out of his pride by his cruel uncle, who claims he killed his father. While the uncle rules with an iron paw, the prince grows up beyond the Savannah, living by a philosophy: No worries for the rest of your days. But when his past comes to haunt him, the young prince must decide his fate: Will he remain an outcast or face his demons and become what he needs to be? —femaledragon1234"
19,[ 4 14],1048,She's the One (1996),"https://m.media-amazon.com/images/M/MV5BZTU0OWFjZTgtYmExNi00MDhiLTg1NmEtMTIxZDc4ZDNlOGU2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZTU0OWFjZTgtYmExNi00MDhiLTg1NmEtMTIxZDc4ZDNlOGU2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX285_CR0,2,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZTU0OWFjZTgtYmExNi00MDhiLTg1NmEtMTIxZDc4ZDNlOGU2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX380_CR0,3,380,562_.jpg 380w",http://www.imdb.com/title/tt0117628/?ref_=fn_al_tt_1,"The love lives of two brothers, Mickey and Francis, interconnect as Francis cheats on his wife with Mickey's ex-girlfriend, while Mickey impulsively marries a stranger.",6.0,17K,['Edward Burns'],['Edward Burns'],"['Edward Burns', 'Jennifer Aniston', 'John Mahoney', 'Michael McGlone', 'Maxine Bahns', 'Cameron Diaz', 'Malachy McCourt', 'Leslie Mann', 'Amanda Peet', 'Anita Gillette', 'Frank Vincent', 'Beatrice Winde', 'Eugene Osborne Smith', 'Robert Weil', 'Tom Tammi', 'Raymond De Marco', 'Ron Farrell', 'Mark Belasco']",R,1996,1h 36min,14-02-1997,United Kingdom,"How do siblings deal with each other in their targets? This is the question tackled in this movie. Blue-collar Mickey drives a New York taxicab since the breakup with his promiscuous ex-fiancée Heather two years ago. His younger white-collar brother Francis cannot let Mickey forget the tragedy of the ""hairy ass"" (Mickey's image of his apartment floor of the guy having sex with Heather after walking in on them). Finding relief in driving his cab, Mickey meets an art student named Hope--and marries her after knowing her for only 24 hours. Mickey also meets Heather again and learns more about life itself as taxi fares in the course of a summer. Francis, a young Wall Street corporate raider, unhappy in his marriage to Renee and led by his infidelity, continues his shots at Mickey throughout the film, only to find himself a plot device that lends humor and lessons about marriage and brotherhood when he meets and starts an dangerous affair with Heather, despite Mickey's warnings that Heather is a gold-digging nymphomaniac who goes through sexual partners as often as anyone else changes clothes. Given Mickey's frame of reference on the past and his bride of 24 hours, no wonder the two brothers, along with their father--an ego-eccentric and emotionally bereft bigot and hard-core chauvinist who does not allow women aboard his fishing boat--learn about the strength of women, and their own lives."
20,[3 8],548,"NeverEnding Story III, The (1994)","https://m.media-amazon.com/images/M/MV5BM2U0NDQxMDEtNzU1YS00ZjM2LTg3Y2QtZGRjMDAxMzBhODRkXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_QL75_UY281_CR2,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BM2U0NDQxMDEtNzU1YS00ZjM2LTg3Y2QtZGRjMDAxMzBhODRkXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_QL75_UY422_CR3,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BM2U0NDQxMDEtNzU1YS00ZjM2LTg3Y2QtZGRjMDAxMzBhODRkXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_QL75_UY562_CR4,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0110647/?ref_=fn_al_tt_1,A young boy must restore order when a group of bullies steal the magical book that acts as a portal between Earth and the imaginary world of Fantasia.,3.2,12K,['Peter MacDonald'],"['Jeff Lieberman', 'Karin Howard', 'Michael Ende']","['Jason James Richter', 'Melody Kay', 'Jack Black', 'Carole Finn', 'Ryan Bollman', 'Freddie Jones', 'Julie Cox', 'Moya Brady', 'Tony Robinson', 'Thomas Petruo', 'Tracey Ellis', 'Kevin McNulty', 'Nicole Parker', 'Adrien Dorval', 'Kaefan Shaw', 'Gord Robertson', 'Frederick Warder', 'William Todd-Jones']",G,1994,1h 35min,16-12-1994,United Kingdom,"Bastian's wish for a sibling comes true when his father remarries, but he's soon having trouble with new stepsister Nicole and with a gang of school bullies, The Nasties. Hiding in the school library, Bastian finds his favorite book, THE NEVERENDING STORY. Later it's found by the gang's leader Slip, who recognizes the book's power and starts to form Fantasia after his bad intentions. When the chaos worsens, the Child-like Empress requests Bastian to move back to the real world, get the book back, and save Fantasia. Some Fantasia characters accidentally travel with him into reality and get lost in different places. Meanwhile, Slip and the other Nasties spread anarchy. Finally, Bastian gets support from Nicole, who begins to believe in the power of Fantasia. —Tom Pfeifer "
21,[16],1248,Blink (1994),"https://m.media-amazon.com/images/M/MV5BMGJhOGUyNzktZGQ3MC00ZjAxLTlhNTEtZjZhMjkzMTZjMzdjXkEyXkFqcGdeQXVyMTI4ODc2NDY@._V1_QL75_UY281_CR111,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMGJhOGUyNzktZGQ3MC00ZjAxLTlhNTEtZjZhMjkzMTZjMzdjXkEyXkFqcGdeQXVyMTI4ODc2NDY@._V1_QL75_UY422_CR167,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMGJhOGUyNzktZGQ3MC00ZjAxLTlhNTEtZjZhMjkzMTZjMzdjXkEyXkFqcGdeQXVyMTI4ODc2NDY@._V1_QL75_UY562_CR222,0,380,562_.jpg 380w",http://www.imdb.com/title/tt6130672/?ref_=fn_al_tt_1,"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.",,,['Don DuPree'],"['Roger Ebert', 'Gene Siskel']","['Roger Ebert', 'Gene Siskel']",,,,29-01-1994,United States,
22,[7],703,Widows' Peak (1994),"https://m.media-amazon.com/images/M/MV5BOWZhODdjYmEtZGRkMC00OWJhLTk5NGYtMDEwYmY5ZDQ0NWJkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BOWZhODdjYmEtZGRkMC00OWJhLTk5NGYtMDEwYmY5ZDQ0NWJkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX285_CR0,4,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BOWZhODdjYmEtZGRkMC00OWJhLTk5NGYtMDEwYmY5ZDQ0NWJkXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_QL75_UX380_CR0,5,380,562_.jpg 380w",http://www.imdb.com/title/tt0111712/?ref_=fn_al_tt_1,"In 1934, an English widow moves to Widows' Peak, Ireland. She befriends other widows and the son of one. Hostility escalates between her and an Irish spinster.",6.7,1.7K,['John Irvin'],['Hugh Leonard'],"['Joan Plowright', 'Mia Farrow', 'Natasha Richardson', 'Adrian Dunbar', 'Jim Broadbent', 'Anne Kent', 'John Kavanagh', ""Rynagh O'Grady"", 'Gerard McSorley', 'Michael James Ford', 'Garrett Keogh', 'Britta Smith', 'Sheila Flitton', 'Marie Conmee', 'Ingrid Craigie', 'Doreen Keogh', 'Eileen Colgan', 'Oliver Maguire']",PG,1994,1h 41min,15-04-1994,United Kingdom,"Mrs. Edwina Broome (Natasha Richardson) has just moved into the neighborhood known as ""Widows' Peak"", so called due to the prevalent marital status of the residents, who tend to be a rather exclusive bunch. The residents are all curious about their new neighbor, but no one can seem to get much information about her, including Queen bee Mrs. Doyle-Counihan (Dame Joan Plowright), whose son is busy wooing Edwina. Miss Katherine O'Hare. (Mia Farrow) and Edwina have an immediate dislike for each other, however, and soon some accidental encounters begin to look like Edwina is trying to ruin her new rival. The problems escalate and the town is in an uproar, but they get no closer to solving the mystery of the newcomer. —Ed Sutton "
23,[3 4 7],842,Pollyanna (1960),"https://m.media-amazon.com/images/M/MV5BOTdiMDQ5NTEtM2FjNS00YTFkLWExZTAtYjk5Mjc0YTMzYWM1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_QL75_UX190_CR0,4,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BOTdiMDQ5NTEtM2FjNS00YTFkLWExZTAtYjk5Mjc0YTMzYWM1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_QL75_UX285_CR0,7,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BOTdiMDQ5NTEtM2FjNS00YTFkLWExZTAtYjk5Mjc0YTMzYWM1XkEyXkFqcGdeQXVyMDI2NDg0NQ@@._V1_QL75_UX380_CR0,9,380,562_.jpg 380w",http://www.imdb.com/title/tt0054195/?ref_=fn_al_tt_1,A young girl comes to an embittered town and confronts its attitude with her determination to see the best in life.,7.4,9.8K,['David Swift'],"['Eleanor H. Porter', 'David Swift']","['Jane Wyman', 'Hayley Mills', 'Richard Egan', 'Karl Malden', 'Nancy Olson', 'Adolphe Menjou', 'Donald Crisp', 'Agnes Moorehead', 'Kevin Corcoran', 'James Drury', 'Reta Shaw', 'Leora Dana', 'Anne Seymour', 'Edward Platt', 'Mary Grace Canfield', 'Jenny Egan', 'Gage Clarke', 'Ian Wolfe']",Approved,1960,2h 14min,19-05-1960,United States,"A little girl comes to a town that is embattled by feuds and intimidated by her aunt. By the time she must leave, she has transformed the community with her indominatable will to see the good side of even the worst situations and bring it out for the betterment of all. —Kenneth Chisholm "
24,[ 7 13],1284,Before and After (1996),"https://m.media-amazon.com/images/M/MV5BOWJmODIwYWUtNTNkYy00Njk4LWJkODktMzA5ZTdkMTZhZmZiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BOWJmODIwYWUtNTNkYy00Njk4LWJkODktMzA5ZTdkMTZhZmZiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY422_CR1,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BOWJmODIwYWUtNTNkYy00Njk4LWJkODktMzA5ZTdkMTZhZmZiXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UY562_CR1,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0115645/?ref_=fn_al_tt_1,Two parents deal with the effects when their son is accused of murdering his girlfriend.,6.1,8.8K,['Barbet Schroeder'],"['Rosellen Brown', 'Ted Tally']","['Meryl Streep', 'Liam Neeson', 'Edward Furlong', 'Julia Weldon', 'Alfred Molina', 'Daniel von Bargen', 'John Heard', 'Ann Magnuson', 'Alison Folland', 'Kaiulani Lee', 'Larry Pine', 'Ellen Lancaster', 'Wesley Addy', 'Oliver Graney', 'Bernadette Quigley', 'Pamela Blair', 'John Wylie', 'John Deyle']",PG-13,1996,1h 48min,19-04-1996,United Kingdom,"When teenage son Jacob is being accused of murdering his girlfriend, the well-respected and close-knit Ryan family is in turmoil. Jacob flees, father Ben destroys possible evidence, the village community turns hostile and mother Carolyn is forced to temporarily close her doctor's practice. Then Jacob gets arrested and soon finds himself and his family entangled in a web of truth, trust and lies, all on his way to court. —Swie Tio "
25,[4],1511,Children of the Revolution (1996),"https://m.media-amazon.com/images/M/MV5BMjA3ODI2MDU5Nl5BMl5BanBnXkFtZTcwMzUyNTQyMQ@@._V1_QL75_UY281_CR3,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMjA3ODI2MDU5Nl5BMl5BanBnXkFtZTcwMzUyNTQyMQ@@._V1_QL75_UY422_CR4,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMjA3ODI2MDU5Nl5BMl5BanBnXkFtZTcwMzUyNTQyMQ@@._V1_QL75_UY562_CR6,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0115886/?ref_=fn_al_tt_1,"Few knew that Stalin spent his last night in the arms of a young Australian woman. Few still knew that their ""love-child"" brought Australia to the brink of civil war. Until now.",6.3,2.3K,['Peter Duncan'],['Peter Duncan'],"['Judy Davis', 'Sam Neill', 'F. Murray Abraham', 'Richard Roxburgh', 'Rachel Griffiths', 'Geoffrey Rush', 'Russell Kiefel', 'John Gaden', 'Ben McIvor', 'Marshall Napier', 'Kenneth Radley', 'Fiona Press', 'Alex Menglet', 'Rowan Woods', 'Barry Langrishe', 'Ron Haddrick', 'Graham Ware Jr.', 'Robbie McGregor']",R,1996,1h 41min,26-12-1996,Australia,"Few knew that Stalin spent his last night in the arms of a young Australian woman. Few still knew that their ""love-child"" brought Australia to the brink of civil war. Until now ... —Anonymous"
