,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length,release_date,country,storyline
10,[ 7 19],1004,Geronimo: An American Legend (1993),"https://m.media-amazon.com/images/M/MV5BNDRhZTYyYTEtMjA4My00MmI1LThkNTMtMjBkYmQ3ZDgwM2I1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX190_CR0,4,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNDRhZTYyYTEtMjA4My00MmI1LThkNTMtMjBkYmQ3ZDgwM2I1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX285_CR0,6,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNDRhZTYyYTEtMjA4My00MmI1LThkNTMtMjBkYmQ3ZDgwM2I1XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_QL75_UX380_CR0,8,380,562_.jpg 380w",http://www.imdb.com/title/tt0107004/?ref_=fn_al_tt_1,The story of the Apache chief and his armed resistance to the U.S. Government's subjugation of his people.,6.5,10K,['Walter Hill'],"['John Milius', 'Larry Gross']","['Jason Patric', 'Gene Hackman', 'Robert Duvall', 'Wes Studi', 'Matt Damon', 'Rodney A. Grant', 'Kevin Tighe', 'Steve Reevis', 'Carlos Palomino', 'Victor Aaron', 'Stuart Proud Eagle Grant', 'Stephen McHattie', 'John Finn', 'Lee de Broux', 'Rino Thunder', 'Hoke Howell', 'Richard Martin Jr.', 'J. Young']",PG-13,1993,1h 55min,14-10-1994,United Kingdom,"The Apache Indians have reluctantly agreed to settle on a US Government approved reservation. Not all the Apaches are able to adapt to the life of corn farmers. One in particular, Geronimo, is restless. Pushed over the edge by broken promises and necessary actions by the government, Geronimo and thirty or so other warriors form an attack team which humiliates the government by evading capture, while reclaiming what is rightfully theirs. —Rob Hartill"
11,[5],130,Kansas City (1996),"https://m.media-amazon.com/images/M/MV5BODE1ZjIwMjYtMmFhMC00NGZiLTgxNmUtYTVmYTg1MDg2NDBkXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BODE1ZjIwMjYtMmFhMC00NGZiLTgxNmUtYTVmYTg1MDg2NDBkXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_QL75_UY422_CR1,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BODE1ZjIwMjYtMmFhMC00NGZiLTgxNmUtYTVmYTg1MDg2NDBkXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_QL75_UY562_CR1,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0116745/?ref_=fn_al_tt_1,A pair of kidnappings expose the complex power dynamics within the corrupt and unpredictable workings of 1930s Kansas City.,6.3,4.7K,['Robert Altman'],"['Robert Altman', 'Frank Barhydt']","['Jennifer Jason Leigh', 'Miranda Richardson', 'Harry Belafonte', 'Michael Murphy', 'Dermot Mulroney', 'Steve Buscemi', 'Brooke Smith', 'Jane Adams', 'Jeff Feringa', 'A.C. Tony Smith', 'Martin Martin', 'Albert J. Burnes', 'Ajia Mignon Johnson', 'Tim Snay', 'Tawanna Benbow', 'Cal Pritner', 'Jerry Fornelli', 'Michael Ornstein']",R,1996,1h 56min,22-11-1996,United Kingdom,"Robert Altman's jazz-scored film explores themes of love, crime, race, and politics in 1930s Kansas City. When Blondie O'Hara's husband, a petty thief, is captured by Seldom Seen and held at the Hey Hey Club, she launches a desperate plan to release him. She kidnaps the wife of a powerful local politician in an attempt to blackmail him into using his connections to free Johnny. Despite this being election time, he risks exposure by putting the political machine into action to free Johnny and thereby save his wife. Mrs. Stilton, meanwhile, has befriended Blondie and is impressed by her love and devotion to Johnny, especially in contrast to her own loveless marriage. —Tad Dibbern "
12,[ 4 14],786,"Perez Family, The (1995)","https://m.media-amazon.com/images/M/MV5BNzU3MTY5MDktZjg2ZC00OWM2LWEwMWQtOWYxOTNhMzg5MTU1XkEyXkFqcGdeQXVyMTI4ODc2NDY@._V1_QL75_UY281_CR111,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNzU3MTY5MDktZjg2ZC00OWM2LWEwMWQtOWYxOTNhMzg5MTU1XkEyXkFqcGdeQXVyMTI4ODc2NDY@._V1_QL75_UY422_CR167,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNzU3MTY5MDktZjg2ZC00OWM2LWEwMWQtOWYxOTNhMzg5MTU1XkEyXkFqcGdeQXVyMTI4ODc2NDY@._V1_QL75_UY562_CR222,0,380,562_.jpg 380w",http://www.imdb.com/title/tt1609903/?ref_=fn_al_tt_1,"Gene Siskel and Roger Ebert review Crimson Tide (1995), A Little Princess (1995), The Perez Family (1995), The Englishman Who Went Up a Hill But Came Down a Mountain (1995) and Swimming with Sharks (1994).",,,['Don DuPree'],"['Roger Ebert', 'Gene Siskel']","['Roger Ebert', 'Gene Siskel']",,,,13-05-1995,United States,"Gene Siskel and Roger Ebert review Crimson Tide (1995), A Little Princess (1995), The Perez Family (1995), The Englishman Who Went Up a Hill But Came Down a Mountain (1995) and Swimming with Sharks (1994)."
13,[4],1664,8 Heads in a Duffel Bag (1997),"https://m.media-amazon.com/images/M/MV5BMWQyOTZhYmUtZTE3NC00MTg5LWE3YzAtNjI0YmFlOWYwZGM1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMWQyOTZhYmUtZTE3NC00MTg5LWE3YzAtNjI0YmFlOWYwZGM1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMWQyOTZhYmUtZTE3NC00MTg5LWE3YzAtNjI0YmFlOWYwZGM1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0118541/?ref_=fn_al_tt_1,"A mob bagman finds that his luggage, containing the proof of his gang's latest hit, has been switched.",5.4,10K,['Tom Schulman'],['Tom Schulman'],"['Joe Pesci', 'Andy Comeau', 'Kristy Swanson', 'George Hamilton', 'Dyan Cannon', 'David Spade', 'Todd Louiso', 'Anthony Mangano', 'Joe Basile', 'Ernestine Mercer', 'Frank Roman', 'Howard George', 'Tom Platz', 'Endre Hules', 'Calvin Levels', 'John Zurlo', 'Roger Cobra', 'Jeff Sanders']",R,1997,1h 35min,28-11-1997,United Kingdom,"This is a very black comedy. A mob courier is hired to transport the heads of eight murder victims to a mob boss. However, the duffel bag gets mixed up with the bag of a college student who is off on a vacation in Mexico with his girlfriend and her parents. However, the mother is a recovering alcoholic whom everyone believes is delusional when she claims to have found heads. —John Sacksteder "
14,[ 1  3 14],465,"Jungle Book, The (1994)","https://m.media-amazon.com/images/M/MV5BODVhNGI2ZDMtMTAxMy00ZjhkLTk5ODEtYmE5YTU2YTA5NzY5XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX380_CR0,36,380,214_.jpg 380w, https://m.media-amazon.com/images/M/MV5BODVhNGI2ZDMtMTAxMy00ZjhkLTk5ODEtYmE5YTU2YTA5NzY5XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX570_CR0,53,570,321_.jpg 570w, https://m.media-amazon.com/images/M/MV5BODVhNGI2ZDMtMTAxMy00ZjhkLTk5ODEtYmE5YTU2YTA5NzY5XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX760_CR0,71,760,428_.jpg 760w",http://www.imdb.com/title/tt5511296/?ref_=fn_al_tt_1,"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.",,,['Eric Rodriguez'],['Eric Rodriguez'],['Eric Rodriguez'],,"Episode aired Apr 10, 2016",23min,10-04-2016,United States,
15,[4],158,Weekend at Bernie's (1989),"https://m.media-amazon.com/images/M/MV5BZDgwN2QxODItOTcwZS00ZDA1LThjYzUtZTI5NWI3YWY4ZjM4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZDgwN2QxODItOTcwZS00ZDA1LThjYzUtZTI5NWI3YWY4ZjM4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZDgwN2QxODItOTcwZS00ZDA1LThjYzUtZTI5NWI3YWY4ZjM4XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0098627/?ref_=fn_al_tt_1,"Two losers try to pretend that their murdered employer is really alive, leading the hitman to attempt to track him down to finish him off.",6.4,53K,['Ted Kotcheff'],['Robert Klane'],"['Andrew McCarthy', 'Jonathan Silverman', 'Catherine Mary Stewart', 'Terry Kiser', 'Don Calfa', 'Catherine Parks', 'Eloise DeJoria', 'Greg Salata', 'Louis Giambalvo', 'Ted Kotcheff', 'Margaret Hall', 'Tim Perez', 'Mark Kenneth Smaltz', 'Anthony Mannino', 'Polly Segal', 'Robert L. Horen', 'Bruce Paul Barbour', 'Jason Woliner']",PG-13,1989,1h 37min,16-03-1990,United Kingdom,"Convinced they are about to climb the corporate ladder, ambitious office drones Larry and Richard alert their unscrupulous insurance mogul boss Bernie after discovering that someone has been cooking the books. So, indebted to them for their help in exposing the embezzlement scheme, the grizzled playboy invites the boys to spend Labor Day at his posh Hamptons beachside palace; however, he has ulterior motives. Then, Bernie ends up dead by the mob for his sins, and the two friends find themselves at a crossroads: should they report Bernie's death or keep it from the authorities to avoid implications? But, for a stiff, Bernie is surprisingly lively. Can Larry and Richard pull off a miracle and survive the crazy weekend at Bernie's? —Nick Riganas"
16,[3 7],1015,Shiloh (1997),"https://m.media-amazon.com/images/M/MV5BMTQ4NjY1ODc3M15BMl5BanBnXkFtZTcwMjUwODA2NQ@@._V1_QL75_UX140_CR0,12,140,140_.jpg 140w, https://m.media-amazon.com/images/M/MV5BMTQ4NjY1ODc3M15BMl5BanBnXkFtZTcwMjUwODA2NQ@@._V1_QL75_UX210_CR0,18,210,210_.jpg 210w, https://m.media-amazon.com/images/M/MV5BMTQ4NjY1ODc3M15BMl5BanBnXkFtZTcwMjUwODA2NQ@@._V1_QL75_UX280_CR0,24,280,280_.jpg 280w",http://www.imdb.com/title/tt6173324/?ref_=fn_al_tt_1,"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.",,,"['Roger Ebert', 'Gene Siskel']","['', '']","['Roger Ebert', 'Gene Siskel']",,,,26-04-1997,United States,
17,[ 4 16],480,North by Northwest (1959),"https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX285_CR0,4,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZDA3NDExMTUtMDlhOC00MmQ5LWExZGUtYmI1NGVlZWI4OWNiXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX380_CR0,5,380,562_.jpg 380w",http://www.imdb.com/title/tt0053125/?ref_=fn_al_tt_1,"A New York City advertising executive goes on the run after being mistaken for a government agent by a group of foreign spies, and falls for a woman whose loyalties he begins to doubt.",8.3,313K,['Alfred Hitchcock'],['Ernest Lehman'],"['Cary Grant', 'Eva Marie Saint', 'James Mason', 'Jessie Royce Landis', 'Leo G. Carroll', 'Josephine Hutchinson', 'Philip Ober', 'Martin Landau', 'Adam Williams', 'Edward Platt', 'Robert Ellenstein', 'Les Tremayne', 'Philip Coolidge', 'Patrick McVey', 'Edward Binns', 'Ken Lynch', 'Stanley Adams', 'John Alban']",Approved,1959,2h 16min,20-11-1959,United Kingdom,"Madison Avenue advertising man Roger Thornhill is thrust into the world of spies when he is mistaken for a man named George Kaplan. Foreign spy Philip Vandamm and his henchman Leonard try to eliminate him, but when he tries to make sense of the case, he is framed for murder. Now on the run from the police, he manages to board the 20th Century Limited bound for Chicago where he meets beautiful blonde Eve Kendall, who helps him evade the authorities. His world is turned upside-down yet again when he learns that Eve isn't the innocent bystander he thought she was. Nothing is as it seems, leading to a dramatic rescue and escape at the top of Mt. Rushmore. —garykmcd"
18,[3 4],795,Richie Rich (1994),"https://m.media-amazon.com/images/M/MV5BOWRhMWEzMjMtYTFiYS00MTNlLWIxZTItNjEwZGQ1NDk3Y2NmXkEyXkFqcGdeQXVyODU4MjAxOQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BOWRhMWEzMjMtYTFiYS00MTNlLWIxZTItNjEwZGQ1NDk3Y2NmXkEyXkFqcGdeQXVyODU4MjAxOQ@@._V1_QL75_UX285_CR0,4,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BOWRhMWEzMjMtYTFiYS00MTNlLWIxZTItNjEwZGQ1NDk3Y2NmXkEyXkFqcGdeQXVyODU4MjAxOQ@@._V1_QL75_UX380_CR0,5,380,562_.jpg 380w",http://www.imdb.com/title/tt0110989/?ref_=fn_al_tt_1,A rich young boy finds his family targeted in an inside job and must use his cunning to save them.,5.4,67K,['Donald Petrie'],"['Neil Tolkin', 'Tom S. Parker', 'Jim Jennewein']","['Macaulay Culkin', 'Edward Herrmann', 'John Larroquette', 'Christine Ebersole', 'Jonathan Hyde', 'Michael McShane', 'Chelcie Ross', 'Mariangela Pino', 'Stephi Lineburg', 'Michael Maccarone', 'Joel Robinson', 'Jonathan Hilario', 'Reggie Jackson', 'Claudia Schiffer', 'Wanda Christine', 'Stacy Logan', 'Eddie Bo Smith Jr.', 'Kent Logsdon']",PG,1994,1h 35min,26-05-1995,United Kingdom,"The richest kid in the world, Richie Rich has everything he wants, except companionship. While representing his father, Richard, at a factory opening, he sees some kids playing baseball across the street. He wants to join in, but they don't want him around. When a plot to kill the Rich family is devised by Rich Industries' top executive, Laurence Van Dough, Richie must take over control of the company while searching for his lost parents with the help of some new friends. —Mark J. Popp "
19,[7],1150,Last Dance (1996),"https://m.media-amazon.com/images/M/MV5BMjAyN2EwNzAtZjQ4NS00NTQ3LWE1MzctYmIwOTA4Nzc2ZGZhXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMjAyN2EwNzAtZjQ4NS00NTQ3LWE1MzctYmIwOTA4Nzc2ZGZhXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UY422_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMjAyN2EwNzAtZjQ4NS00NTQ3LWE1MzctYmIwOTA4Nzc2ZGZhXkEyXkFqcGdeQXVyNjQ2MjQ5NzM@._V1_QL75_UY562_CR1,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0116827/?ref_=fn_al_tt_1,A lawyer assigned to the clemency case of a woman on death row finds himself forming a deep friendship with her while he tries to prevent her impending execution.,5.7,4.3K,['Bruce Beresford'],"['Steven Haft', 'Ron Koslow']","['Sharon Stone', 'Rob Morrow', 'Randy Quaid', 'Peter Gallagher', 'Jack Thompson', 'Jayne Brook', 'Pamala Tyson', 'Skeet Ulrich', 'Don Harvey', 'Diane Sellers', 'Patricia French', 'Jeffrey Buckner Ford', 'Dave Hager', 'Christine Cattell', 'Peg Allen', 'Peggy Walton-Walker', 'Deena Dill', 'Diana Taylor']",R,1996,1h 43min,09-08-1996,United Kingdom,"Upon taking a new job, young lawyer Rick Hayes is assigned to the clemency case of Cindy Liggett, a woman convicted of first degree murder and sentenced to death. As Hayes investigates the background for her case, the two begin to form a deep friendship, while all the while the date for her execution draws nearer. —Jonathan Broxton "
20,[7],762,Beautiful Girls (1996),"https://m.media-amazon.com/images/M/MV5BOTQ4OTU0ODktY2E5YS00MGFhLTgwZTEtZWFkOGMxMmFmOTg0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UY281_CR2,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BOTQ4OTU0ODktY2E5YS00MGFhLTgwZTEtZWFkOGMxMmFmOTg0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UY422_CR2,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BOTQ4OTU0ODktY2E5YS00MGFhLTgwZTEtZWFkOGMxMmFmOTg0XkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UY562_CR4,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0115639/?ref_=fn_al_tt_1,A piano player at a crossroads in his life returns home to his friends and their own problems with life and love.,7.1,32K,['Ted Demme'],['Scott Rosenberg'],"['Matt Dillon', 'Timothy Hutton', 'Noah Emmerich', 'Annabeth Gish', 'Lauren Holly', ""Rosie O'Donnell"", 'Max Perlich', 'Martha Plimpton', 'Natalie Portman', 'Michael Rapaport', 'Mira Sorvino', 'Uma Thurman', 'Pruitt Taylor Vince', 'Anne Bobby', 'Richard Bright', 'Sam Robards', 'David Arquette', 'Adam LeFevre']",R,1996,1h 52min,29-11-1996,United Kingdom,"New York based jazz pianist Willie Conway heads back to his small hometown of Knights Ridge, Massachusetts for a high school reunion. The trip is as much to go to the reunion and see his old friends - none of whom left Knights Ridge after graduation - as it is to get away from his current life, at which he is at a crossroads both personally and professionally. He is just eking out a living with his piano playing gigs, and as such he is thinking about taking a sales job. He's also not sure if he's ready to marry his long time girlfriend, lawyer Tracy Stover. Most of Willie's Knights Ridge blue collar friends' best days were in high school, they still having that ""trophy"" mentality of girlfriends and wives. Only Michael ""Mo"" Morris is happily married with a family. Paul Kirkwood, whose room is plastered with magazine pictures of models, wants his waitress ex-girlfriend Jan back only because he knows now that he can't have her. And Tommy ""Birdman"" Rowland, who was the big man in high school, is trying to end his affair with his now married high school girlfriend, Darian Smalls. Despite knowing about Darian, Tommy's current girlfriend, Sharon Cassidy, stands by her man through bad and worse. A cousin of their bar owning friend Stanley ""Stinky"" Womack, the beautiful Andera who is visiting from Chicago, may provide the voice of reason for this group of friends in dealing with their women problems. Some reason is what Willie may need in trying to figure out why he is attracted to Marty, his father's thirteen year old neighbor, especially as Willie learns that Tracy has decided to join him for the reunion."
21,[6],1142,When We Were Kings (1996),"https://m.media-amazon.com/images/M/MV5BMTQ4NjU3MzI3NF5BMl5BanBnXkFtZTgwMjYyODU3MDI@._V1_QL75_UY281_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTQ4NjU3MzI3NF5BMl5BanBnXkFtZTgwMjYyODU3MDI@._V1_QL75_UY422_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTQ4NjU3MzI3NF5BMl5BanBnXkFtZTgwMjYyODU3MDI@._V1_QL75_UY562_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0118147/?ref_=fn_al_tt_1,"A documentary of the 1974 heavyweight championship bout in Zaire, ""The Rumble in the Jungle,"" between champion George Foreman and underdog challenger Muhammad Ali.",8.0,17K,['Leon Gast'],"['Muhammad Ali', 'George Foreman', 'Don King']","['Muhammad Ali', 'George Foreman', 'Don King', 'James Brown', 'B.B. King', 'Mobutu Sese Seko', 'Spike Lee', 'Norman Mailer', 'George Plimpton', 'Thomas Hauser', 'Malick Bowens', 'Lloyd Price', 'The Spinners', 'Miriam Makeba', 'Drew Bundini Brown', 'Odessa Clay', 'Howard Cosell', 'Wilton Felder']",PG,1996,1h 28min,16-05-1997,United Kingdom,"It's 1974, Muhammad Ali is 32 and thought by many to be past his prime. George Foreman is ten years younger and the Heavyweight champion of the world. Promoter Don King wants to make a name for himself and offers both fighters five million dollars apiece to fight one another, and when they accept, King has only to come up with the money. He finds a backer in Mobutu Sese Seko, the dictator of Zaire and the ""Rumble in the Jungle"" is set. A musical festival, featuring the America's top black performers, like James Brown and B.B. King, is also planned. —Gary Dickerson "
22,[7],1268,Bitter Moon (1992),"https://m.media-amazon.com/images/M/MV5BNWViYWQzNDYtOGQ3Ny00N2IxLThmOTctZTZjNzVjYmVkMzhjXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNWViYWQzNDYtOGQ3Ny00N2IxLThmOTctZTZjNzVjYmVkMzhjXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNWViYWQzNDYtOGQ3Ny00N2IxLThmOTctZTZjNzVjYmVkMzhjXkEyXkFqcGdeQXVyMjUyNDk2ODc@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0104779/?ref_=fn_al_tt_1,"After hearing stories of her, a passenger on a cruise ship develops an irresistible infatuation with an eccentric paraplegic's wife.",7.2,37K,['Roman Polanski'],"['Pascal Bruckner', 'Roman Polanski', 'Gérard Brach']","['Hugh Grant', 'Kristin Scott Thomas', 'Emmanuelle Seigner', 'Peter Coyote', 'Victor Banerjee', 'Sophie Patel', 'Patrick Albenque', 'Smilja Mihailovitch', 'Leo Eckmann', 'Luca Vellani', 'Richard Dieux', 'Danny Wuyts', 'Daniel Dhubert', 'Nathalie Galán', 'Eric Gonzales', 'Jim Adhi Limas', 'Boris Bergman', 'Olivia Brunaux']",R,1992,2h 19min,02-10-1992,United Kingdom,"British couple Fiona (Dame Kristin Scott Thomas) and Nigel (Hugh Grant) are sailing to Istanbul en route to India. They encounter a beautiful French woman, and that night, Nigel meets her while dancing alone in the ship's bar. Later, he meets her crippled American husband Oscar (Peter Coyote), who tells him their story. While living in Paris for several years trying to be a writer, he becomes obsessed with a woman he met by chance on a bus. He tracks her down and they start a steamy love affair. Soon, Oscar finds himself enslaved body and soul by her love, and continues to tell Nigel the details of this relationship in various stages over several visits to Oscar's cabin. —Sami Al-Taher "
23,[7],1410,Harlem (1993),"https://m.media-amazon.com/images/M/MV5BYzg0M2E2NjUtOTY3YS00MGQ2LWFmZDEtOTkwNmI2MmI2YjMwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYzg0M2E2NjUtOTY3YS00MGQ2LWFmZDEtOTkwNmI2MmI2YjMwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYzg0M2E2NjUtOTY3YS00MGQ2LWFmZDEtOTkwNmI2MmI2YjMwXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0107079/?ref_=fn_al_tt_1,"A drug dealer tries to get out of the life and start anew with his girlfriend, but the transition is tragically difficult.",5.9,4.4K,['Leon Ichaso'],['Barry Michael Cooper'],"['Wesley Snipes', 'Michael Wright', 'Khandi Alexander', 'DeVaughn Nixon', 'Marquise Wilson', 'O.L. Duke', 'Clarence Williams III', 'Abe Vigoda', 'Anthony Thomas', 'John Pittman', 'Steve Harris', 'Michael Guess', 'Kimberly Russell', 'Theresa Randle', 'Abdul Mutakabbir', 'Yusaf Ramadan', 'Karl Johnson', 'Andre Lamal']",R,1993,2h 3min,29-07-1994,United Kingdom,"Hardened, uncomprimising drug dealer Roemello Skuggs decides to quit his scumbag profession so he may start a new life with his girlfriend. However, he soon learns getting out is nowhere near as easy as getting in, as everything gradually builds up to end in tragedy. —"
24,[3 4],477,Matilda (1996),"https://m.media-amazon.com/images/M/MV5BZGVlYTA5NzQtMjBkNy00MmE1LWI3YzYtMTVkMTNmOGE5YmEwXkEyXkFqcGdeQXVyMTAyOTE2ODg0._V1_QL75_UY281_CR12,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZGVlYTA5NzQtMjBkNy00MmE1LWI3YzYtMTVkMTNmOGE5YmEwXkEyXkFqcGdeQXVyMTAyOTE2ODg0._V1_QL75_UY422_CR17,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZGVlYTA5NzQtMjBkNy00MmE1LWI3YzYtMTVkMTNmOGE5YmEwXkEyXkFqcGdeQXVyMTAyOTE2ODg0._V1_QL75_UY562_CR23,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0117008/?ref_=fn_al_tt_1,"This film adaptation of a Roald Dahl work tells the story of Matilda Wormwood, a gifted girl forced to put up with a crude, distant father and mother.",6.9,139K,['Danny DeVito'],"['Roald Dahl', 'Nicholas Kazan', 'Robin Swicord']","['Danny DeVito', 'Rhea Perlman', 'Mara Wilson', 'Embeth Davidtz', 'Pam Ferris', 'Paul Reubens', 'Tracey Walter', 'Brian Levinson', 'Jean Speegle Howard', 'Sara Magdalin', 'R.D. Robb', 'Gregory R. Goliath', 'Fred Parnes', 'Kiami Davael', 'Leor Livneh Hackel', 'Jacqueline Steiger', 'Jimmy Karz', 'Michael Valentine']",PG,1996,1h 42min,20-12-1996,United Kingdom,"Matilda Wormwood is an exquisite and intelligent little girl. Unfortunately, her parents, Harry and Zinnia misunderstand her because they think she is so different. As time passes, she finally starts school and has a kind teacher, loyal friends, and a sadistic headmistress. As she gets fed up with the constant cruelty, she begins to realize that she has a gift of telekinetic powers. After some days of practice, she suddenly turns the tables to stand up to Harry and Zinnia and outwit the headmistress. —Blazer346"
25,[10],635,"Fog, The (1980)","https://m.media-amazon.com/images/M/MV5BODVhNGI2ZDMtMTAxMy00ZjhkLTk5ODEtYmE5YTU2YTA5NzY5XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX380_CR0,36,380,214_.jpg 380w, https://m.media-amazon.com/images/M/MV5BODVhNGI2ZDMtMTAxMy00ZjhkLTk5ODEtYmE5YTU2YTA5NzY5XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX570_CR0,53,570,321_.jpg 570w, https://m.media-amazon.com/images/M/MV5BODVhNGI2ZDMtMTAxMy00ZjhkLTk5ODEtYmE5YTU2YTA5NzY5XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX760_CR0,71,760,428_.jpg 760w",http://www.imdb.com/title/tt6868906/?ref_=fn_al_tt_1,"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.",,,,,,,,,29-10-2016,United States,
