,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length,release_date,country,storyline
10,[7],1637,Girls Town (1996),"https://m.media-amazon.com/images/M/MV5BMDQ5MjUyZjktMzQ4Mi00NjljLThiYmEtMjI1YjRiNzllNGVkXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UY281_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMDQ5MjUyZjktMzQ4Mi00NjljLThiYmEtMjI1YjRiNzllNGVkXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UY422_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMDQ5MjUyZjktMzQ4Mi00NjljLThiYmEtMjI1YjRiNzllNGVkXkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UY562_CR1,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0116418/?ref_=fn_al_tt_1,"A look at a group of girl friends coming-of-age during their senior year of high school in urban America. Nikki and Emma have a heart to heart talk one evening about how much they'll miss each other at college next year, but the next day, Nikki doesn't show up at school: she's committed suicide. The friends steal Nikki's journal and discover that she'd been raped. The rest of the movie shows our heroines growing closer in the wake of Nikki's death and the relevation of her secret (Emma reveals that she's also been raped), taking revenge on the men who oppress them, and trying to grow up and move on with their lives. Emma has to deal with a shallow boyfriend, Angela with an overbearing mother, and Patti is trying to finish high school while trying to raise a child and avoid the child's loser father.",6.4,779,['Jim McKay'],"['Jim McKay', 'Denise Casano', 'Anna Grace']","['Lili Taylor', 'Bruklin Harris', 'Anna Grace', 'Aunjanue Ellis', 'Ramya Pratt', 'Asia Minor', 'Carl Kwaku Ford', 'Guillermo Díaz', 'Shondalin', 'Ernestine Jackson', 'John Ventimiglia', 'Mary Joy', 'Stephanie Berry', 'Tara Carnes', 'Yassira', 'Nathaniel Freeman', 'Michael Imperioli', 'Tom Gilroy']",R,1996,1h 30min,06-11-1998,United Kingdom,"A look at a group of girl friends coming-of-age during their senior year of high school in urban America. Nikki and Emma have a heart to heart talk one evening about how much they'll miss each other at college next year, but the next day, Nikki doesn't show up at school: she's committed suicide. The friends steal Nikki's journal and discover that she'd been raped. The rest of the movie shows our heroines growing closer in the wake of Nikki's death and the relevation of her secret (Emma reveals that she's also been raped), taking revenge on the men who oppress them, and trying to grow up and move on with their lives. Emma has to deal with a shallow boyfriend, Angela with an overbearing mother, and Patti is trying to finish high school while trying to raise a child and avoid the child's loser father. —Martin Lewison "
11,[7],1396,Stonewall (1995),"https://m.media-amazon.com/images/M/MV5BMTUxMDk3NDU3N15BMl5BanBnXkFtZTcwNzc3OTIyMQ@@._V1_QL75_UY281_CR3,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTUxMDk3NDU3N15BMl5BanBnXkFtZTcwNzc3OTIyMQ@@._V1_QL75_UY422_CR5,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTUxMDk3NDU3N15BMl5BanBnXkFtZTcwNzc3OTIyMQ@@._V1_QL75_UY562_CR7,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0114550/?ref_=fn_al_tt_1,A group of homosexual people try to live with dignity and self-respect while events build to the opening battle in the major gay rights movement.,6.9,1.6K,['Nigel Finch'],"['Rikki Beadle Blair', 'Martin Duberman']","['Guillermo Díaz', 'Frederick Weller', 'Brendan Corbalis', 'Duane Boutte', 'Bruce MacVittie', 'Peter Ratray', 'Dwight Ewell', 'Matthew Faber', 'Michael McElroy', 'Luis Guzmán', 'Joey Dedio', 'Tim Artz', 'Isaiah Washington', 'Candis Cayne', 'David Drumgold', 'Keith Levy', 'Fenton Lawless', 'Meg Gibson']",R,1995,1h 39min,10-05-1996,United Kingdom,"Who could have guessed that a bunch of men in dresses would breath life into the movement to win equal rights for gay men and lesbians? Certainly not the police who raided the Stonewall Inn, a popular ""drag"" bar in Greenwich Village. After a long history of police raids, extortion, and brutality, a gaggle of drag queens at the Stonewall decide they have had enough and begin to riot when the police try to load them into a paddy wagon. Told by ""La Miranda"" (Hector), a regular customer at the Stonewall Inn, the film is a recounting of events that led up to that fateful day in 1969. ""Matty Dean"" is the handsome angry young man that La Miranda meets at the Stonewall one day and with whom she/he quickly falls in love. ""Bostonia"" is the self-styled Queen Mother of the drag queens and guides each initiate gently ""into the life."" Her lover, Vinnie, is the closeted proprietor of the Stonewall. His tragic response to the suffocation he feels bearing down on him from a homophobic world -- perhaps as much as anything else -- sparks the riots. This is the Stonewall Riots ""As Told By La Miranda""."
12,[ 7 16],852,"Bloody Child, The (1996)","https://m.media-amazon.com/images/M/MV5BMTQ4OTI1MTMwN15BMl5BanBnXkFtZTcwNTQ3MjUzMQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTQ4OTI1MTMwN15BMl5BanBnXkFtZTcwNTQ3MjUzMQ@@._V1_QL75_UY422_CR6,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTQ4OTI1MTMwN15BMl5BanBnXkFtZTcwNTQ3MjUzMQ@@._V1_QL75_UY562_CR9,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0115715/?ref_=fn_al_tt_1,"A man is discovered digging a grave for his wife in the middle of the desert, and is arrested for her murder.",4.5,139,['Nina Menkes'],"['Russ Little', 'Tinka Menkes', 'Robert Muller']","['Russ Little', 'Tinka Menkes', 'Robert Muller', ""Jack O'Hara"", 'Sherry Sibley']",,1996,1h 25min,26-10-1996,United States,"A young US Marine, recently back from serving in the Gulf War, is found digging a hole in the middle of the Mojave Desert while his car, with his wife's bloody and lifeless body inside, is found nearby. A female officer begins probing the inexplicable death. —MUBI"
13,[ 0 16],685,Executive Decision (1996),"https://m.media-amazon.com/images/M/MV5BMjgwNzA4MjQtMTQwOC00OWY0LTkwOGYtNWQxYTQ3ZmEzZjY5L2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_QL75_UY281_CR6,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMjgwNzA4MjQtMTQwOC00OWY0LTkwOGYtNWQxYTQ3ZmEzZjY5L2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_QL75_UY422_CR9,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMjgwNzA4MjQtMTQwOC00OWY0LTkwOGYtNWQxYTQ3ZmEzZjY5L2ltYWdlXkEyXkFqcGdeQXVyNjQzNDI3NzY@._V1_QL75_UY562_CR12,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0116253/?ref_=fn_al_tt_1,"When terrorists seize control of an airliner, an intelligence analyst accompanies a commando unit for a midair boarding operation.",6.4,54K,['Stuart Baird'],"['Jim Thomas', 'John Thomas']","['Kurt Russell', 'Halle Berry', 'Steven Seagal', 'John Leguizamo', 'Oliver Platt', 'Joe Morton', 'David Suchet', 'BD Wong', 'Len Cariou', 'Whip Hubley', 'Andreas Katsulas', 'Mary Ellen Trainor', 'Marla Maples', 'J.T. Walsh', 'Ingo Neuhaus', 'William James Jones', 'Paul Collins', 'Nicholas Pryor']",R,1996,2h 13min,10-05-1996,United Kingdom,"Terrorists take over a 747 bound from Athens to Washington D.C., supposedly to effect the release of their leader. Intelligence expert David Grant suspects another reason and convinces the military that the 'plane should not be allowed to enter U.S. airspace. An assault mission is devised, using a specially equipped 'plane designed for mid-air crew transfers, and Grant finds himself aboard the 747 with a team of military anti-terrorists who have to defuse a bomb and overpower the terrorists. —Ron Kerrigan "
14,[0 1 4 5],231,Batman Returns (1992),"https://m.media-amazon.com/images/M/MV5BOGZmYzVkMmItM2NiOS00MDI3LWI4ZWQtMTg0YWZkODRkMmViXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BOGZmYzVkMmItM2NiOS00MDI3LWI4ZWQtMTg0YWZkODRkMmViXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BOGZmYzVkMmItM2NiOS00MDI3LWI4ZWQtMTg0YWZkODRkMmViXkEyXkFqcGdeQXVyODY0NzcxNw@@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0103776/?ref_=fn_al_tt_1,"While Batman deals with a deformed man calling himself the Penguin wreaking havoc across Gotham with the help of a cruel businessman, a female employee of the latter becomes the Catwoman with her own vendetta.",7.0,286K,['Tim Burton'],"['Bob Kane', 'Daniel Waters', 'Sam Hamm']","['Michael Keaton', 'Danny DeVito', 'Michelle Pfeiffer', 'Christopher Walken', 'Michael Gough', 'Michael Murphy', 'Cristi Conaway', 'Andrew Bryniarski', 'Pat Hingle', 'Vincent Schiavelli', 'Steve Witting', 'Jan Hooks', 'John Strong', 'Rick Zumwalt', 'Anna Katarina', 'Gregory Scott Cummins', 'Erika Andersch', 'Travis McKenna']",PG-13,1992,2h 6min,10-07-1992,United Kingdom,"In the sewers of Gotham City to the rooftops of the Gotham City, the Penguin (Danny DeVito) wants to know from where he came. Catwoman (Michelle Pfeiffer) plans to kill rich man of Gotham Max Shreck (Christopher Walken) but as he battles with millionaire Bruce Wayne (Michael Keaton) both ladies' men have their own secrets. Bruce Wayne is back as Batman trying to stop the penguin; Max is helping Penguin steal Gotham City while Selina Kyle/Catwoman tries to help Penguin not knowing her man murder target also her murder is helping him but all four men have their goals taking Gotham from crime-winning Gotham City assassination for two men and more money to be Gotham City's number one rich man. —ahmetkozan"
15,[ 4 18],719,Canadian Bacon (1994),"https://m.media-amazon.com/images/M/MV5BMTUwNDU0NzcwMl5BMl5BanBnXkFtZTcwNzk1NjAzNA@@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTUwNDU0NzcwMl5BMl5BanBnXkFtZTcwNzk1NjAzNA@@._V1_QL75_UY422_CR1,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTUwNDU0NzcwMl5BMl5BanBnXkFtZTcwNzk1NjAzNA@@._V1_QL75_UY562_CR2,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0109370/?ref_=fn_al_tt_1,"The U.S. President, low in the opinion polls, gets talked into raising his popularity by trying to start a cold war against Canada.",5.9,17K,['Michael Moore'],['Michael Moore'],"['John Candy', 'Alan Alda', 'Rhea Perlman', 'Kevin Pollak', 'Rip Torn', ""Kevin J. O'Connor"", 'Bill Nunn', 'G.D. Spradlin', 'Steven Wright', 'Jim Belushi', 'Brad Sullivan', 'Stanley Anderson', 'Richard Council', 'Wallace Shawn', 'Michael Copeman', 'Bruce Hunter', 'Beth Amos', 'Jack Mather']",PG,1995,1h 31min,20-10-1995,United Kingdom,"The US economy is in a rut, and so is the president's approval rating. What is needed is a good war, but the Russians are not interested. Hey--how about that big polite country to the north, eh? Niagara Falls Sheriff Bud B. Boomer takes this all a bit too seriously, though. —Jon Reeves "
16,[3 7 8],308,FairyTale: A True Story (1997),"https://m.media-amazon.com/images/M/MV5BN2Y5NWUwZDgtOWNjNi00NzZlLWIzNWYtM2U2ZjMyM2MzODBkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BN2Y5NWUwZDgtOWNjNi00NzZlLWIzNWYtM2U2ZjMyM2MzODBkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UY422_CR1,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BN2Y5NWUwZDgtOWNjNi00NzZlLWIzNWYtM2U2ZjMyM2MzODBkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UY562_CR1,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0119095/?ref_=fn_al_tt_1,"In 1917, two children take a photograph, which is soon believed by some to be the first scientific evidence of the existence of fairies.",6.5,5.8K,['Charles Sturridge'],"['Albert Ash', 'Tom McLoughlin', 'Ernie Contreras']","['Paul McGann', 'Florence Hoath', 'Elizabeth Earl', 'Harvey Keitel', 'Jason Salkey', ""Peter O'Toole"", 'Lara Morgan', 'Adam Franks', 'Guy Witcher', 'Joseph May', 'John Bradley', 'Anna Chancellor', 'Phoebe Nicholls', 'Leonard Kavanagh', 'Anton Lesser', 'Bob Peck', 'Lynn Farleigh', 'Sarah Marsden']",PG,1997,1h 39min,13-02-1998,United Kingdom,"Based on factual accounts, this is the story of two young girls that, somehow, have the ability to take pictures of winged beings... which certainly causes quite a stir throughout England during the time of the first World War. Everyone, except the girls who think it's quite normal, are excited about this ""photographic proof"" that fairies exist... even the great Sir Arthur Conan Doyle and Harry Houdini pay the girls a visit. —BOB STEBBINS "
17,[10],445,"Body Snatcher, The (1945)","https://m.media-amazon.com/images/M/MV5BNDM3NzE1ODktNDY1My00YWJlLWFmNjQtZDE5MGEzZGEwZjRiXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX380_CR0,36,380,214_.jpg 380w, https://m.media-amazon.com/images/M/MV5BNDM3NzE1ODktNDY1My00YWJlLWFmNjQtZDE5MGEzZGEwZjRiXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX570_CR0,53,570,321_.jpg 570w, https://m.media-amazon.com/images/M/MV5BNDM3NzE1ODktNDY1My00YWJlLWFmNjQtZDE5MGEzZGEwZjRiXkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX760_CR0,71,760,428_.jpg 760w",http://www.imdb.com/title/tt4810784/?ref_=fn_al_tt_1,"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.",,,['Doug Heim'],[''],['Doug Heim'],,,,14-09-1979,United States,
18,[ 4 14],486,Sabrina (1954),"https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYmFlNTA1NWItODQxNC00YjFmLWE3ZWYtMzg3YTkwYmMxMjY2XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0047437/?ref_=fn_al_tt_1,"A playboy becomes interested in the daughter of his family's chauffeur, but it's his more serious brother who would be the better man for her.",7.7,62K,['Billy Wilder'],"['Billy Wilder', 'Samuel A. Taylor', 'Ernest Lehman']","['Humphrey Bogart', 'Audrey Hepburn', 'William Holden', 'Walter Hampden', 'John Williams', 'Martha Hyer', 'Joan Vohs', 'Marcel Dalio', 'Marcel Hillaire', 'Nella Walker', 'Francis X. Bushman', 'Ellen Corby', 'David Ahdar', 'Raymond Bailey', 'Brooks Benedict', 'Marjorie Bennett', 'Lovyss Bradley', 'Ralph Brooks']",Passed,1954,1h 53min,15-10-1954,United States,"Linus and David Larrabee are the two sons of a very wealthy family. Linus is all work -- busily running the family corporate empire with no time for a wife and family. David is all play -- technically employed in the family business but never showing up for work, spending all his time entertaining, and having been married and divorced three times. Sabrina Fairchild is the young, shy, and awkward daughter of the household chauffeur, who has been infatuated with David all her life, but whom David hardly notices till she goes away to Paris for two years and returns an elegant, sophisticated, beautiful woman. Suddenly, she finds she's captured David's attention, but just as she does so, she finds herself also falling in love with Linus, and she finds that Linus is also falling in love with her. —Brian C. Madsen "
19,[ 1 15 16],355,Sphere (1998),"https://m.media-amazon.com/images/M/MV5BMTYyMTBlM2UtNWE1Ni00ZDg4LTliODQtYTFhZWIwNTAyNTg3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTYyMTBlM2UtNWE1Ni00ZDg4LTliODQtYTFhZWIwNTAyNTg3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTYyMTBlM2UtNWE1Ni00ZDg4LTliODQtYTFhZWIwNTAyNTg3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0120184/?ref_=fn_al_tt_1,A spaceship is discovered under three hundred years' worth of coral growth at the bottom of the ocean.,6.1,104K,['Barry Levinson'],"['Michael Crichton', 'Kurt Wimmer', 'Stephen Hauser']","['Dustin Hoffman', 'Sharon Stone', 'Samuel L. Jackson', 'Peter Coyote', 'Liev Schreiber', 'Queen Latifah', 'Marga Gómez', 'Huey Lewis', 'Bernard Hocke', 'James Pickens Jr.', 'Michael Keys Hall', 'Ralph Tabakin']",PG-13,1998,2h 14min,27-03-1998,United Kingdom,"1000 feet below the ocean, navy divers discover an object half-a-mile long. A crack team of scientists are deployed to the site in Deepsea Habitats. What they find boggles the mind as they discover a perfect metal sphere. What is the secret behind the sphere? Will they survive the mysterious 'manifestations'? Who or what is creating these? They may never live to find out. —Michael Hofer "
20,[7],923,Raise the Red Lantern (1991),"https://m.media-amazon.com/images/M/MV5BNDMxMTc2N2ItMjI5Ny00MGFiLThkOTYtZTIyYTZhMzA2NjIzXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNDMxMTc2N2ItMjI5Ny00MGFiLThkOTYtZTIyYTZhMzA2NjIzXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNDMxMTc2N2ItMjI5Ny00MGFiLThkOTYtZTIyYTZhMzA2NjIzXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0101640/?ref_=fn_al_tt_1,"A young woman becomes the fourth wife of a wealthy lord, and must learn to live with the strict rules and tensions within the household.",8.1,31K,['Yimou Zhang'],"['Tong Su', 'Ni Zhen']","['Gong Li', 'Jingwu Ma', 'Saifei He', 'Cuifen Cao', 'Qi Zhao', 'Lin Kong', 'Shuyuan Jin', 'Weimin Ding', 'Zengyin Cao', 'Zhigang Cui', 'Chu Xiao', 'Espérance Pham Thai Lan']",PG,1991,2h 5min,21-02-1992,United Kingdom,"China in the 1920's. After her father's death, nineteen year old Songlian is forced to marry Chen Zuoqian, the lord of a powerful family. Fifty year old Chen has already three wives, each of them living in separate houses within the great castle. The competition between the wives is tough, as their master's attention carries power, status and privilege. Each night Chen must decide with which wife to spend the night and a red lantern is lit in front of the house of his choice. And each wife schemes and plots to make sure it's hers. However, things get out of hand... —Mattias Pettersson "
21,[1 3],1033,Homeward Bound II: Lost in San Francisco (1996),"https://m.media-amazon.com/images/M/MV5BYmU1NzY1YTUtZTM1ZS00NzE0LTg4YzMtYTYxZWM1MzA2MWU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYmU1NzY1YTUtZTM1ZS00NzE0LTg4YzMtYTYxZWM1MzA2MWU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY422_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYmU1NzY1YTUtZTM1ZS00NzE0LTg4YzMtYTYxZWM1MzA2MWU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY562_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0116552/?ref_=fn_al_tt_1,"When adventurous pets Chance, Shadow and Sassy are accidentally separated from their vacationing owners, they're left to fend for themselves on the mean streets of San Francisco, in search for the ""golden bridge"" that will take them home.",6.0,15K,['David R. Ellis'],"['Chris Hauty', 'Julie Hickson', 'Sheila Burnford']","['Michael J. Fox', 'Sally Field', 'Ralph Waite', 'Al Michaels', 'Tommy Lasorda', 'Bob Uecker', 'Tress MacNeille', 'Jon Polito', 'Adam Goldberg', 'Sinbad', 'Carla Gugino', 'Tisha Campbell', 'Stephen Tobolowsky', 'Ross Malinger', 'Michael Bell', 'Veronica Lauren', 'Kevin Chevalia', 'Robert Hays']",G,1996,1h 28min,21-03-1997,United Kingdom,"Shadow, Sassy, and Chance are back. It's been three years since their trek through the woods and over the mountains. Now their owners live in San Francisco and are taking a vacation in Canada. There's only one problem, the pets escape from the airport while being put in the cargo hold of the plane. Now their owners are in Canada and they're all alone in San Fransisco. They meet scruffy bully dogs and a gang of rebel dogs who are all abandoned and have started their own group. Also looking for them is a ""Blood Red Van"" driven by bumbling dogcatchers. —Dylan Self "
22,[4 5],248,Grosse Pointe Blank (1997),"https://m.media-amazon.com/images/M/MV5BMmRhYTg0N2QtMWZhMS00OWQwLTk1ZmEtMmUyMTY0NTE4YWUwXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMmRhYTg0N2QtMWZhMS00OWQwLTk1ZmEtMmUyMTY0NTE4YWUwXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMmRhYTg0N2QtMWZhMS00OWQwLTk1ZmEtMmUyMTY0NTE4YWUwXkEyXkFqcGdeQXVyNzQ1ODk3MTQ@._V1_QL75_UX380_CR0,3,380,562_.jpg 380w",http://www.imdb.com/title/tt0119229/?ref_=fn_al_tt_1,"Martin Blank is a professional assassin. He is sent on a mission to a small Detroit suburb, Grosse Pointe, and, by coincidence, his ten-year high school reunion party is taking place there at the same time.",7.3,92K,['George Armitage'],"['Tom Jankiewicz', 'D.V. DeVincentis', 'Steve Pink']","['John Cusack', 'Minnie Driver', 'Dan Aykroyd', 'Joan Cusack', 'Alan Arkin', 'Hank Azaria', 'K. Todd Freeman', 'Jeremy Piven', 'Mitchell Ryan', 'Michael Cudlitz', 'Benny Urquidez', 'Duffy Taylor', 'Audrey Kissel', 'Carlos Jacott', 'Brian Powell', 'Ann Cusack', 'D.V. DeVincentis', 'Barbara Harris']",R,1997,1h 47min,08-08-1997,United Kingdom,"Martin Blank is a freelance hitman who starts to develop a conscience, which causes him to muff a couple of routine assignments. On the advice of his secretary and his psychiatrist, he attends his 10-year high-school reunion in Grosse Pointe, Michigan, a Detroit suburb where he's also contracted to kill someone. Hot on his tail are a couple of over-enthusiastic federal agents, another assassin who wants to kill him, and Grocer, an assassin who wants him to join an ""Assassins' Union."" —Afterburner "
23,[ 0  7 16],244,Smilla's Sense of Snow (1997),"https://m.media-amazon.com/images/M/MV5BM2FlOGNmNjItMGYwMC00NjMxLWJiZGUtZTI4MGZmYTllM2JkXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BM2FlOGNmNjItMGYwMC00NjMxLWJiZGUtZTI4MGZmYTllM2JkXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX285_CR0,2,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BM2FlOGNmNjItMGYwMC00NjMxLWJiZGUtZTI4MGZmYTllM2JkXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UX380_CR0,3,380,562_.jpg 380w",http://www.imdb.com/title/tt0120152/?ref_=fn_al_tt_1,"A 6 y.o. Inuit boy runs off a snowy roof in Copenhagen and dies. Smilla, a half Inuit who lives in the building and knows the boy, looks into it. What makes an acrophobic boy run up on the roof? The clues take her to Greenland.",6.4,14K,['Bille August'],"['Peter Høeg', 'Ann Biderman']","['Julia Ormond', 'Jens Jørgen Fleischer', 'Agga Olsen', 'Patrick Field', 'Matthew Marsh', 'Gabriel Byrne', 'Jim Broadbent', 'Tom Wilkinson', 'Charlotte Bradley', 'Richard Harris', 'Charles Lewsen', 'Robert Loggia', 'Emma Croft', 'Bob Peck', 'Ann Queensberry', 'Vanessa Redgrave', 'David Hayman', 'Ida Julie Andersen']",R,1997,2h 1min,31-10-1997,United Kingdom,"Based on Peter Hoeg's bestseller, this film is set in snowy Copenhagen where a small boy is found dead after he fell off a roof. Smilla Jasperson, a close friend who lives in the same house begins to suspect murder because she knows that the boy was afraid of heights and would not have played on the roof. As she begins to investigate, she is pulled deeper and deeper into a conspiracy that could very well mean her death. —Harald Mayr "
24,[7],1285,Princess Caraboo (1994),"https://m.media-amazon.com/images/M/MV5BZmYwNTA4N2ItN2ExMi00MDg0LWJhOTYtMTg3ZjY2ZWRiODZmXkEyXkFqcGdeQXVyNjgxNTAwNjQ@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZmYwNTA4N2ItN2ExMi00MDg0LWJhOTYtMTg3ZjY2ZWRiODZmXkEyXkFqcGdeQXVyNjgxNTAwNjQ@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZmYwNTA4N2ItN2ExMi00MDg0LWJhOTYtMTg3ZjY2ZWRiODZmXkEyXkFqcGdeQXVyNjgxNTAwNjQ@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0110892/?ref_=fn_al_tt_1,"A mysterious young woman speaking a strange language shows up in an English village, where she is taken in by aristocrats who assume she is a foreign princess",6.0,2.7K,['Michael Austin'],"['Michael Austin', 'John Wells']","['Phoebe Cates', 'Jim Broadbent', 'Wendy Hughes', 'Kevin Kline', 'John Lithgow', 'Stephen Rea', 'Peter Eyre', 'Jacqueline Pearce', 'Roger Lloyd Pack', 'John Wells', 'John Lynch', 'John Sessions', 'Arkie Whiteley', 'Kate Ashfield', 'Ewan Bailey', 'Annabel Brooks', 'Anna Chancellor', 'Rachel Fielding']",PG,1994,1h 37min,16-12-1994,United Kingdom,"Bristol, England, early 19th century. A beautiful young stranger who speaks a weird language is tried for the crime of begging. But when a man claims that he can translate her dialect, it is understood that the woman is a princess from a far away land. She is then welcomed by a family of haughty aristocrats that only wants to heighten their prestige. However, the local reporter is not at all convinced she is what she claims to be and investigates. Is Caraboo really a princess? —Steve Richer "
