,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length,release_date,country,storyline
10,[4],1301,Stripes (1981),"https://m.media-amazon.com/images/M/MV5BMTQ3NzU2NjYyNF5BMl5BanBnXkFtZTgwMjg1MzQxMDE@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTQ3NzU2NjYyNF5BMl5BanBnXkFtZTgwMjg1MzQxMDE@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTQ3NzU2NjYyNF5BMl5BanBnXkFtZTgwMjg1MzQxMDE@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0083131/?ref_=fn_al_tt_1,Two friends who are dissatisfied with their jobs decide to join the army for a bit of fun.,6.9,69K,['Ivan Reitman'],"['Len Blum', 'Daniel Goldberg', 'Harold Ramis']","['Bill Murray', 'John Candy', 'Harold Ramis', 'Warren Oates', 'P.J. Soles', 'Sean Young', 'John Larroquette', 'John Voldstad', 'John Diehl', 'Lance LeGault', 'Roberta Leighton', 'Conrad Dunn', 'Judge Reinhold', 'Antone Pagán', 'Glenn-Michael Jones', 'William Lucking', 'Fran Ryan', 'Joe Flaherty']",R,1981.0,1h 46min,03-09-1981,United Kingdom,"At the end of a very bad day when he realizes his life has gone and is going nowhere, John Winger is able to convince his best friend, Russell Ziskey, whose life is not much better, to enlist in the army, despite they not being obvious soldier material. In basic training, they are only two of a bunch of misfits that comprise their platoon. However, it is still John that is constantly butting heads with their drill sergeant, Sergeant Hulka. Two of their saving graces are Stella and Louise, two MPs who get them out of one scrape after another. Their entire platoon is in jeopardy of not graduating. But what happens during basic leads to their entire platoon being assigned to an overseas mission in Italy, to test a new urban assault vehicle, the EM-50 project. John and Russell decide to take the EM-50 for an unauthorized test drive to visit Stella and Louise who have been reassigned to West Germany. In the process, the rest of the platoon, Hulka, and Hulka's immediate superior, self-absorbed Captain Stillman, get caught unofficially behind enemy Communist lines in Czechoslovakia. John and Russell, with Stella and Louise's help, will have to show their true mettle as US army soldiers and in the process test the capabilities of the EM-50 to rescue their platoon without the rest of the US army knowing what's going on, and thus without any assistance beyond themselves."
11,[0 1],890,Mortal Kombat: Annihilation (1997),"https://m.media-amazon.com/images/M/MV5BYjdmZTU3MWMtZTU4ZC00NjYzLTk1NzAtODc2ZDY0ZWNhYWEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,10,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYjdmZTU3MWMtZTU4ZC00NjYzLTk1NzAtODc2ZDY0ZWNhYWEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,15,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYjdmZTU3MWMtZTU4ZC00NjYzLTk1NzAtODc2ZDY0ZWNhYWEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,19,380,562_.jpg 380w",http://www.imdb.com/title/tt0119707/?ref_=fn_al_tt_1,A group of martial arts warriors have only six days to save the Earth from an extra-dimensional invasion.,3.7,53K,['John R. Leonetti'],"['Ed Boon', 'Lawrence Kasanoff', 'Joshua Wexler']","['Robin Shou', 'Talisa Soto', 'James Remar', 'Sandra Hess', ""Lynn 'Red' Williams"", 'Brian Thompson', 'Reiner Schöne', 'Musetta Vander', 'Irina Pantaeva', 'Deron McBee', 'Marjean Holden', 'Litefoot', 'Chris Conrad', 'John Medlen', 'J.J. Perry', 'Tyrone C. Wiggins', 'Dennis Keiffer', 'Ridley Tsui']",PG-13,1997.0,1h 35min,13-02-1998,United Kingdom,"Mortal Kombat is an ancient tournament where the Earth Realm warriors battle against the forces of Outworld. Liu Kang and a few chosen fighters fought and defeated the powerful sorcerer Shang Tsung, their victory would preserve the peace on Earth for one more generation. Taking place now where the first movie left off, the Earth realm warriors live a short period of peace when evil forces from another dimension come to invade and wreak havoc on Earth. They are guided by the forces of Outworld leader, Shao Kahn and his generals such as: Motaro, Rain, Ermac, Sheeva, and Sindel. Now Liu Kang, Raiden, Jax, Sonya, and Kitana must defeat Shao Kahn in six days before the Earth realm merges with the Outworld. —Emphinix"
12,[7],1635,Two Friends (1986) ,"https://m.media-amazon.com/images/M/MV5BMTIxNzgxMzYzNl5BMl5BanBnXkFtZTcwNDU1NDEzMQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTIxNzgxMzYzNl5BMl5BanBnXkFtZTcwNDU1NDEzMQ@@._V1_QL75_UY422_CR7,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTIxNzgxMzYzNl5BMl5BanBnXkFtZTcwNDU1NDEzMQ@@._V1_QL75_UY562_CR9,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0092123/?ref_=fn_al_tt_1,"The evolving relationship of two teenage girls in Sydney backwards through time, from estrangement to the height of their friendship a year earlier.",6.5,305,['Jane Campion'],['Helen Garner'],"['Kris Bidenko', 'Emma Coles', 'Kris McQuade', 'Peter Hehir', 'Kerry Dwyer', 'Stephen Leeder', 'Debra May', 'John Sheerin', 'Sean Travers', 'Emily Stocker', 'Lynne Murphy', 'Giovanni Marangoni', 'Benny Ulizzi', 'Rory Delaney', 'Lisa Rogers', 'Amanda Frederickson', 'Martin Armiger', 'Jim Madias']",,,,21-11-1987,Finland,"Two girls, at 15; Louise, in a prestigious girls' high school, and Kelly, who was admitted but forbidden by her father to attend. This is the end of their friendship, and from here the film progresses in a backwards time line to a final freeze frame of the girls at the peak of their closeness. —Bruce Cameron "
13,[7],837,Meet John Doe (1941),"https://m.media-amazon.com/images/M/MV5BMjJmOGYwNmItMjI5MS00ZGE2LWJlNDUtODZjYTBjNGQ1MTg5XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_QL75_UY281_CR2,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMjJmOGYwNmItMjI5MS00ZGE2LWJlNDUtODZjYTBjNGQ1MTg5XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_QL75_UY422_CR2,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMjJmOGYwNmItMjI5MS00ZGE2LWJlNDUtODZjYTBjNGQ1MTg5XkEyXkFqcGdeQXVyNDE5MTU2MDE@._V1_QL75_UY562_CR3,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0033891/?ref_=fn_al_tt_1,"A penniless drifter is recruited by an ambitious columnist to impersonate a non-existent person who said he'd be committing suicide as a protest, and a political movement begins.",7.6,13K,['Frank Capra'],"['Richard Connell', 'Robert Presnell Sr.', 'Robert Riskin']","['Gary Cooper', 'Barbara Stanwyck', 'Edward Arnold', 'Walter Brennan', 'Spring Byington', 'James Gleason', 'Gene Lockhart', 'Rod La Rocque', 'Irving Bacon', 'Regis Toomey', 'J. Farrell MacDonald', 'Warren Hymer', 'Harry Holman', 'Andrew Tombes', 'Pierre Watkin', 'Stanley Andrews', 'Mitchell Lewis', 'Charles C. Wilson']",Passed,1941.0,2h 2min,03-05-1941,United States,"As a parting shot, fired reporter Ann Mitchell (Barbara Stanwyck) prints a fake letter from unemployed ""John Doe,"" who threatens suicide in protest of social ills. The paper is forced to rehire Ann and hires John Willoughby (Gary Cooper) to impersonate ""Doe."" Ann and her bosses cynically milk the story for all it's worth, until the made-up ""John Doe"" philosophy starts a whole social movement. At last everyone, even Ann, takes her creation seriously...but publisher D.B. Norton (Edward Arnold) has a secret plan. —Rod Crawford "
14,[7],1577,"Death in the Garden (Mort en ce jardin, La) (1956)","https://m.media-amazon.com/images/M/MV5BYThjYzBhMGItNmI4MS00NjE5LWEyOWMtZWU3Y2FjNDEzNjc0XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_QL75_UY281_CR6,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYThjYzBhMGItNmI4MS00NjE5LWEyOWMtZWU3Y2FjNDEzNjc0XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_QL75_UY422_CR8,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYThjYzBhMGItNmI4MS00NjE5LWEyOWMtZWU3Y2FjNDEzNjc0XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_QL75_UY562_CR11,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0049521/?ref_=fn_al_tt_1,"Adventurer Shark comes to a small village near a diamond-miners' camp, and local police arrest him, accusing him of having committed a bank robbery in a neighboring town. The police also confiscate the diamond mine for the state, which incites the miners to revolt, but they're defeated. Shark, Father Lizzardi, Castin, his daughter, and Djin, a whore Castin loves, flee into the jungle and fight for their lives.",6.8,2.3K,['Luis Buñuel'],"['Luis Alcoriza', 'Luis Buñuel', 'Raymond Queneau']","['Simone Signoret', 'Georges Marchal', 'Charles Vanel', 'Michel Piccoli', 'Tito Junco', 'Raúl Ramírez', 'Luis Aceves Castañeda', 'Jorge Martínez de Hoyos', 'Alberto Pedret', 'Marc Lambert', 'Stefani', 'Michèle Girardon', 'José Chávez', 'Federico Curiel', 'Alicia del Lago', 'Manuel Dondé', 'Enedina Díaz de León', 'Agustín Fernández']",Not Rated,1956.0,1h 44min,21-09-1956,France,"Adventurer Shark comes to a small village near a diamond-miners' camp, and local police arrest him, accusing him of having committed a bank robbery in a neighboring town. The police also confiscate the diamond mine for the state, which incites the miners to revolt, but they're defeated. Shark, Father Lizzardi, Castin, his daughter, and Djin, a whore Castin loves, flee into the jungle and fight for their lives. —Stephan Eichenberg "
15,[ 5 16],156,Reservoir Dogs (1992),"https://m.media-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,2,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZmExNmEwYWItYmQzOS00YjA5LTk2MjktZjEyZDE1Y2QxNjA1XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0105236/?ref_=fn_al_tt_1,"When a simple jewelry heist goes horribly wrong, the surviving criminals begin to suspect that one of them is a police informant.",8.3,961K,['Quentin Tarantino'],"['Quentin Tarantino', 'Roger Avary']","['Harvey Keitel', 'Tim Roth', 'Michael Madsen', 'Chris Penn', 'Steve Buscemi', 'Lawrence Tierney', 'Randy Brooks', 'Kirk Baltz', 'Edward Bunker', 'Quentin Tarantino', 'Rich Turner', 'David Steen', 'Tony Cosmo', 'Stevo Polyi', 'Michael Sottile', 'Robert Ruth', 'Lawrence Bender', 'Linda Kaye']",R,1992.0,1h 39min,15-01-1993,United Kingdom,"Six thugs, who are strangers to each other, are hired by a crime boss, Joe Cabot, to carry out a diamond robbery. Right at the outset, they are given false names with the intention that they won't get too close and will concentrate on the job instead. They are completely sure that the robbery is going to be a success. But, when the police show up right at the time and the site of the robbery, panic spreads amongst the group members, and two of them are killed in the subsequent shootout, along with a few policemen and civilians. When the remaining people assemble at the predetermined rendezvous point (a warehouse), they begin to suspect that one of them is an undercover cop. —Soumitra"
16,[4],1537,Cosi (1996),"https://m.media-amazon.com/images/M/MV5BYTdhZDAzMDctNmU1MS00NzAzLTk4ZTYtNjc3ZGYwNDM2YzMwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX190_CR0,3,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYTdhZDAzMDctNmU1MS00NzAzLTk4ZTYtNjc3ZGYwNDM2YzMwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX285_CR0,5,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYTdhZDAzMDctNmU1MS00NzAzLTk4ZTYtNjc3ZGYwNDM2YzMwXkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_QL75_UX380_CR0,6,380,562_.jpg 380w",http://www.imdb.com/title/tt0115951/?ref_=fn_al_tt_1,Lewis is a young Sydney amateur theater director at his first experience: he is offered a job with a Governmental program for the rehabilitation of mentally ill patients in a Sydney institution for mentally ill. His project is overrun by one of the patients Roy who wants to put on stage Cosi Fan Tutte (Mozart). None of the patients in the cast is able to sing and none of them knows Italian which is the language of the libretto. Through a lot of difficulties Lewis and his cast develop a deep understanding. The play smartly adapted for the unusual cast is finally produced: lots of unforeseen situations solved 'a la crazy way'but indeed brilliantly. Great success and sad farewell of the director from his cast.,6.7,1.9K,['Mark Joffe'],['Louis Nowra'],"['Ben Mendelsohn', 'Barry Otto', 'Toni Collette', 'Rachel Griffiths', 'Aden Young', 'Colin Friels', 'Jacki Weaver', 'Pamela Rabe', 'Paul Chubb', 'Colin Hay', 'David Wenham', 'Tony Llewellyn-Jones', 'Kerry Walker', 'Robin Ramsay', 'Henry Maas', 'Jack Walsh', 'Lawrence Woodward', 'Brian Ellison']",R,1996.0,1h 40min,28-03-1996,Australia,Lewis is a young Sydney amateur theater director at his first experience: he is offered a job with a Governmental program for the rehabilitation of mentally ill patients in a Sydney institution for mentally ill. His project is overrun by one of the patients Roy who wants to put on stage Cosi Fan Tutte (Mozart). None of the patients in the cast is able to sing and none of them knows Italian which is the language of the libretto. Through a lot of difficulties Lewis and his cast develop a deep understanding. The play smartly adapted for the unusual cast is finally produced: lots of unforeseen situations solved 'a la crazy way'but indeed brilliantly. Great success and sad farewell of the director from his cast. —Lorenzo Matteoli 
17,[ 4 15],204,Back to the Future (1985),"https://m.media-amazon.com/images/M/MV5BZmU0M2Y1OGUtZjIxNi00ZjBkLTg1MjgtOWIyNThiZWIwYjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,7,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZmU0M2Y1OGUtZjIxNi00ZjBkLTg1MjgtOWIyNThiZWIwYjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,11,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZmU0M2Y1OGUtZjIxNi00ZjBkLTg1MjgtOWIyNThiZWIwYjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,14,380,562_.jpg 380w",http://www.imdb.com/title/tt0088763/?ref_=fn_al_tt_1,"Marty McFly, a 17-year-old high school student, is accidentally sent thirty years into the past in a time-traveling DeLorean invented by his close friend, the eccentric scientist Doc Brown.",8.5,1.1M,['Robert Zemeckis'],"['Robert Zemeckis', 'Bob Gale']","['Michael J. Fox', 'Christopher Lloyd', 'Lea Thompson', 'Crispin Glover', 'Thomas F. Wilson', 'Claudia Wells', 'Marc McClure', 'Wendie Jo Sperber', 'George DiCenzo', 'Frances Lee McCain', 'James Tolkan', 'J.J. Cohen', 'Casey Siemaszko', 'Billy Zane', 'Harry Waters Jr.', 'Donald Fullilove', 'Lisa Freeman', 'Cristen Kauffman']",PG,1985.0,1h 56min,04-12-1985,United Kingdom,"Marty McFly, a typical American teenager of the Eighties, is accidentally sent back to 1955 in a plutonium-powered DeLorean ""time machine"" invented by a slightly mad scientist. During his often hysterical, always amazing trip back in time, Marty must make sure his teenage parents-to-be meet and fall in love to get back to the future. —Official Synopsis"
18,[ 0  1 16],2,GoldenEye (1995),"https://m.media-amazon.com/images/M/MV5BMzk2OTg4MTk1NF5BMl5BanBnXkFtZTcwNjExNTgzNA@@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMzk2OTg4MTk1NF5BMl5BanBnXkFtZTcwNjExNTgzNA@@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMzk2OTg4MTk1NF5BMl5BanBnXkFtZTcwNjExNTgzNA@@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0113189/?ref_=fn_al_tt_1,"Years after a friend and fellow 00 agent is killed on a joint mission, a secret space based weapons program known as ""GoldenEye"" is stolen. James Bond sets out to stop a Russian crime syndicate from using the weapon.",7.2,247K,['Martin Campbell'],"['Ian Fleming', 'Michael France', 'Jeffrey Caine']","['Pierce Brosnan', 'Sean Bean', 'Izabella Scorupco', 'Famke Janssen', 'Joe Don Baker', 'Judi Dench', 'Robbie Coltrane', 'Tchéky Karyo', 'Gottfried John', 'Alan Cumming', 'Desmond Llewelyn', 'Samantha Bond', 'Michael Kitchen', 'Serena Gordon', 'Simon Kunz', 'Pavel Douglas', 'Olivier Lajous', 'Billy J. Mitchell']",PG-13,1995.0,2h 10min,24-11-1995,United Kingdom,"When a deadly satellite weapon system falls into the wrong hands, only Agent James Bond 007 can save the world from certain disaster. Armed with his license to kill, Bond races to Russia in search of the stolen access codes for ""GoldenEye"", an awesome space weapon that can fire a devastating electromagnetic pulse toward Earth. But 007 is up against an enemy who anticipates his every move: a mastermind motivated by years of simmering hatred. Bond also squares off against Xenia Onatopp, an assassin who uses pleasure as her ultimate weapon. —Official Synopsis"
19,[4],997,Stuart Saves His Family (1995),"https://m.media-amazon.com/images/M/MV5BZWZiZWQ4NmMtYmVhYi00MDRhLWFjMmUtODA0NWFkMjdmNWQ5XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZWZiZWQ4NmMtYmVhYi00MDRhLWFjMmUtODA0NWFkMjdmNWQ5XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZWZiZWQ4NmMtYmVhYi00MDRhLWFjMmUtODA0NWFkMjdmNWQ5XkEyXkFqcGdeQXVyMTQ3Njg3MQ@@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0114571/?ref_=fn_al_tt_1,A self-help advocate struggles to put his dysfunctional family in its place.,5.3,2.8K,['Harold Ramis'],['Al Franken'],"['Al Franken', 'Laura San Giacomo', ""Vincent D'Onofrio"", 'Shirley Knight', 'Harris Yulin', 'Lesley Boone', 'John Graney', 'Marjorie Lovett', 'Walter Robles', 'Erik Cord', 'Denver Mattson', 'Grant Hoover', 'Cory Milano', 'Michelle Horn', 'Harris Laskawy', 'Tom Dugan', 'Camille Saviola', 'Bess Meyer']",PG-13,1995.0,1h 35min,14-07-1995,United Kingdom,"""Saturday Night Live"" character Stuart Smalley comes to the big screen. Stuart, a disciple of the 12-Step Program, is challenged by life's injustices. When he loses his Public Access Cable Television Show, he must beg his manipulative overbearing boss for his job back, rehabilitate his alcoholic father and drug abuser brother, and support his overweight mother and sister in their lack of ability to handle their relationships with their husbands. Stuart is supported by his 12-Step sponsors as he regresses back to his negative behaviors each time he tries to face these challenges. —Joel Schesser "
20,[4 7],1012,Private Parts (1997),"https://m.media-amazon.com/images/M/MV5BNDhjZjAxNzgtNzU3NS00OWQxLWI2ODItMjk0NmRjMTU5MDhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNDhjZjAxNzgtNzU3NS00OWQxLWI2ODItMjk0NmRjMTU5MDhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY422_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNDhjZjAxNzgtNzU3NS00OWQxLWI2ODItMjk0NmRjMTU5MDhjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY562_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0119951/?ref_=fn_al_tt_1,"The autobiographical story of Howard Stern, the radio rebel who is now also a TV personality, an author and a movie star.",6.9,36K,['Betty Thomas'],"['Howard Stern', 'Len Blum', 'Michael Kalesniko']","['Howard Stern', 'Mary McCormack', 'Robin Quivers', 'Fred Norris', 'Paul Giamatti', ""Gary Dell'Abate"", 'Jackie Martling', 'Carol Alt', 'Richard Portnow', 'Kelly Bishop', 'Henry Goodman', 'Jonathan Hadary', 'Paul Hecht', 'Allison Janney', 'Michael Murphy', 'James Murtaugh', 'Reni Santoni', 'Lee Wilkof']",R,1997.0,1h 49min,20-06-1997,United Kingdom,"Having always wanted to be a disc-jockey, Howard Stern works his way painfully from radio at his 1970's college to a Detroit station. It is with a move to Washington that he hits on an outrageous off-the-wall style that catches audience attention. Despite his on-air blue talk, at home he is a loving husband. He needs all the support he can get when he joins NBC in New York and comes up against a very different vision of radio. —Jeremy Perkins {J-26}"
21,[10 14 16],185,Psycho (1960),"https://m.media-amazon.com/images/M/MV5BNTQwNDM1YzItNDAxZC00NWY2LTk0M2UtNDIwNWI5OGUyNWUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNTQwNDM1YzItNDAxZC00NWY2LTk0M2UtNDIwNWI5OGUyNWUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNTQwNDM1YzItNDAxZC00NWY2LTk0M2UtNDIwNWI5OGUyNWUxXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX380_CR0,1,380,562_.jpg 380w",http://www.imdb.com/title/tt0054215/?ref_=fn_al_tt_1,"A Phoenix secretary embezzles $40,000 from her employer's client, goes on the run, and checks into a remote motel run by a young man under the domination of his mother.",8.5,633K,['Alfred Hitchcock'],"['Joseph Stefano', 'Robert Bloch']","['Anthony Perkins', 'Janet Leigh', 'Vera Miles', 'John Gavin', 'Martin Balsam', 'John McIntire', 'Simon Oakland', 'Frank Albertson', 'Patricia Hitchcock', 'Vaughn Taylor', 'Lurene Tuttle', 'John Anderson', 'Mort Mills', 'Fletcher Allen', 'Walter Bacon', 'Prudence Beers', 'Kit Carson', 'Francis De Sales']",R,1960.0,1h 49min,15-09-1960,United Kingdom,"Phoenix office worker Marion Crane is fed up with the way life has treated her. She has to meet her lover Sam in lunch breaks, and they cannot get married because Sam has to give most of his money away in alimony. One Friday, Marion is trusted to bank forty thousand dollars by her employer. Seeing the opportunity to take the money and start a new life, Marion leaves town and heads towards Sam's California store. Tired after the long drive and caught in a storm, she gets off the main highway and pulls into the Bates Motel. The motel is managed by a quiet young man called Norman who seems to be dominated by his mother. —Col Needham "
22,[ 4 10],1052,Dracula: Dead and Loving It (1995),"https://m.media-amazon.com/images/M/MV5BZWQ0ZDFmYzMtZGMyMi00NmYxLWE0MGYtYzM2ZGNhMTE1NTczL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjM5ODMxODc@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZWQ0ZDFmYzMtZGMyMi00NmYxLWE0MGYtYzM2ZGNhMTE1NTczL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjM5ODMxODc@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZWQ0ZDFmYzMtZGMyMi00NmYxLWE0MGYtYzM2ZGNhMTE1NTczL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMjM5ODMxODc@._V1_QL75_UX380_CR0,2,380,562_.jpg 380w",http://www.imdb.com/title/tt0112896/?ref_=fn_al_tt_1,Mel Brooks ' parody of the classic vampire story and its famous film adaptations.,5.9,40K,['Mel Brooks'],"['Mel Brooks', 'Rudy De Luca', 'Steve Haberman']","['Leslie Nielsen', 'Mel Brooks', 'Peter MacNicol', 'Steven Weber', 'Amy Yasbeck', 'Lysette Anthony', 'Harvey Korman', 'Mark Blankfield', 'Megan Cavanagh', 'Clive Revill', 'Chuck McCann', 'Avery Schreiber', 'Cherie Franklin', 'Ezio Greggio', 'Leslie S. Sachs', 'Matthew Porretta', 'Rudy De Luca', 'Jennifer Crystal Foley']",PG-13,1995.0,1h 28min,25-10-1996,United Kingdom,"Another spoof from the mind of Mel Brooks. This time he's out to poke fun at the Dracula myth. Basically, he took ""Bram Stoker's Dracula,"" gave it a new cast and a new script and made a big joke out of it. The usual, rich English are attacked by Dracula and Dr. Van Helsing is brought in to save the day. —Jason Ihle "
23,[6],1641,Dadetown (1995),"https://m.media-amazon.com/images/M/MV5BZWQ2MDY3NGMtODg5Zi00YzI1LTkyM2QtNzAzODNlM2M1M2I3XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_QL75_UY281_CR4,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZWQ2MDY3NGMtODg5Zi00YzI1LTkyM2QtNzAzODNlM2M1M2I3XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_QL75_UY422_CR5,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZWQ2MDY3NGMtODg5Zi00YzI1LTkyM2QtNzAzODNlM2M1M2I3XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_QL75_UY562_CR7,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0112777/?ref_=fn_al_tt_1,"Interviews in the Michael Moore/""Roger and Me"" tradition examine life in small-town America, class conflicts and the collapse of an upstate New York community, Dadetown, when the town's once-prosperous factory, reduced to the manufacture of paper clips and staples, finally closes. Facing massive unemployment, the blue-collar Dadetown residents next find yuppies moving into town to staff the local division of a big computer outfit.",7.1,210,['Russ Hexter'],"['Russ Hexter', 'John Housley']","['Jim Pryor', 'Stephen Beals', 'Fred Worrell', 'Edith Meeks', 'Joseph Leone', 'Bill Garrison', 'Valerie Gilbert', 'Ken Klamm', 'Jerry Lewkowitz', 'Richard Stillman', 'Rick Leisenring']",,1995.0,1h 33min,18-09-1996,United States,"Interviews in the Michael Moore/""Roger and Me"" tradition examine life in small-town America, class conflicts and the collapse of an upstate New York community, Dadetown, when the town's once-prosperous factory, reduced to the manufacture of paper clips and staples, finally closes. Facing massive unemployment, the blue-collar Dadetown residents next find yuppies moving into town to staff the local division of a big computer outfit. —Bhob Stewart "
24,[ 4 10],1199,Cemetery Man (Dellamorte Dellamore) (1994),"https://m.media-amazon.com/images/M/MV5BODVhNGI2ZDMtMTAxMy00ZjhkLTk5ODEtYmE5YTU2YTA5NzY5XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX380_CR0,36,380,214_.jpg 380w, https://m.media-amazon.com/images/M/MV5BODVhNGI2ZDMtMTAxMy00ZjhkLTk5ODEtYmE5YTU2YTA5NzY5XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX570_CR0,53,570,321_.jpg 570w, https://m.media-amazon.com/images/M/MV5BODVhNGI2ZDMtMTAxMy00ZjhkLTk5ODEtYmE5YTU2YTA5NzY5XkEyXkFqcGdeQXVyODk4OTc3MTY@._V1_QL75_UX760_CR0,71,760,428_.jpg 760w",http://www.imdb.com/title/tt2332155/?ref_=fn_al_tt_1,"It looks like we don't have any Plot Summaries for this title yet.
Be the first to contribute! Just click the ""Edit page"" button at the bottom of the page or learn more in the Plot Summary submission guide.",,,"['Lee Buckley', 'Juan Carlos Bagnell']","['', '']","['Lee Buckley', 'Juan Carlos Bagnell']",,,,13-10-2010,United States,
