,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length,release_date_x,country_x,release_date_y,country_y,storyline
10,[7],461,Smoke (1995),"https://m.media-amazon.com/images/M/MV5BMjUwYTdiYjItNTgzNS00MmQ3LWJlMDctODMyNTkxMjIxMDgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMjUwYTdiYjItNTgzNS00MmQ3LWJlMDctODMyNTkxMjIxMDgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY422_CR1,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMjUwYTdiYjItNTgzNS00MmQ3LWJlMDctODMyNTkxMjIxMDgwL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_QL75_UY562_CR2,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0114478/?ref_=fn_al_tt_1,"A Brooklyn smoke shop is the center of neighborhood activity, and the stories of its customers.",7.4,35K,['Wayne Wang'],['Paul Auster'],"['Harvey Keitel', 'William Hurt', 'Giancarlo Esposito', 'José Zúñiga', 'Stephen Gevedon', 'Jared Harris', 'Daniel Auster', 'Harold Perrineau', ""Deirdre O'Connell"", 'Victor Argo', 'Michelle Hurst', 'Forest Whitaker', 'Stockard Channing', 'Vincenzo Amelia', 'Erica Gimpel', 'Gilson Reglas', 'Howie Rose', 'Ashley Judd']",R,1995,1h 52min,17-04-1996,United Kingdom,17-04-1996,United Kingdom,"The plot of this movie, like smoke, drifts and swirls ethereally. Characters and subplots are deftly woven into a tapestry of stories and pictures which only slowly emerges to our view. This movie tries to convince us that reality doesn't matter so much as aesthetic satisfaction. In Auggie Wren's (Harvey Keitel's) New York City smoke shop, day by day passes, seemingly unchanging until he teaches us to notice the little details of life. Paul Benjamin (William Hurt), a disheartened and broken writer, has a brush with death that is pivotal and sets up an unlikely series of events that afford him a novel glimpse into the life on the street which he saw, but did not truly perceive, every day. Finally, it's Auggie's turn to spin a tale. —Tad Dibbern "
11,[3 4],1032,Little Big League (1994),"https://m.media-amazon.com/images/M/MV5BNTEwZjYyMTEtNzk2NS00MDdhLWE0MzYtMzMyMzBlZGQ2ZTBjXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNTEwZjYyMTEtNzk2NS00MDdhLWE0MzYtMzMyMzBlZGQ2ZTBjXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNTEwZjYyMTEtNzk2NS00MDdhLWE0MzYtMzMyMzBlZGQ2ZTBjXkEyXkFqcGdeQXVyMjA0MDQ0Mjc@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0110363/?ref_=fn_al_tt_1,A young boy is bequeathed the ownership of a professional baseball team.,6.1,10K,['Andrew Scheinman'],"['Gregory K. Pincus', 'Adam Scheinman']","['Luke Edwards', 'Timothy Busfield', 'John Ashton', 'Ashley Crow', 'Kevin Dunn', 'Billy L. Sullivan', 'Miles Feulner', 'Jonathan Silverman', 'Dennis Farina', 'Jason Robards', 'Wolfgang Bodison', 'Duane Davis', 'Leon Durham', 'Kevin Elster', 'Joseph Latimore', 'Bradley Jay Lesley', 'John Minch', 'Michael Papajohn']",PG,1994,1h 59min,07-04-1995,United Kingdom,07-04-1995,United Kingdom,"When the owner of the Minnesota Twins dies suddenly, his will bequeaths the team to his grandson, Billy, a devotee of baseball who, although he's only 12, has devoured voluminous lore, knows them intimately, and has shown an uncanny sixth sense of what they need to improve. They hate their manager, so Billy quickly fires the SOB, winning their instant approval. However, this turns to dismay when he announces their new manager: Billy. How will he convince a gang of proud, tough men to stick around and take orders from a kid? On the other hand, what's to lose-- they have nowhere to go but up. —Paul Emmons "
12,[ 7 16],1174,Caught (1996),"https://m.media-amazon.com/images/M/MV5BMTY2ODQ0MDg1Ml5BMl5BanBnXkFtZTcwODAxMTkxMQ@@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTY2ODQ0MDg1Ml5BMl5BanBnXkFtZTcwODAxMTkxMQ@@._V1_QL75_UY422_CR2,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTY2ODQ0MDg1Ml5BMl5BanBnXkFtZTcwODAxMTkxMQ@@._V1_QL75_UY562_CR3,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0115847/?ref_=fn_al_tt_1,"Joe and Betty run a fish market and have sunk into a comfortable/boring life. Enter the drifter Nick, who takes a job in the store. He awakes Joe's hope in the future and Betty's sexual passions. Until their son Danny returns home..",6.6,1.5K,['Robert M. Young'],['Edward Pomerantz'],"['Edward James Olmos', 'Maria Conchita Alonso', 'Arie Verveen', 'Bitty Schram', 'Steven Schub', 'Shawn Elliott', 'Bernie Abbot', 'Tommy Abbot', 'Sandra Kazan', 'Edward Pomerantz', ""Joseph D'Onofrio"", 'Angela Ali', 'Gregory Lichtenson', 'Dominick Oliveri', 'Antonio Oliveri', 'Roy Farfel', 'Keith Siglinger', 'Irma St. Paule']",R,1996,1h 50min,24-01-1996,United States,24-01-1996,United States,"Joe and Betty run a fish market and have sunk into a comfortable, if somewhat boring life. Enter the drifter Nick, who takes a job in the store and a place in their home. He proceeds to awaken Joe's hope in the future as well as Betty's sexual passions. Until their son Danny returns home and notices the changes... —John Allison "
13,[4 7],715,To Die For (1995),"https://m.media-amazon.com/images/M/MV5BNGZhYzgwNzItNDljNC00MDM4LThiYjEtNDRhNmE5NDk2MTQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,3,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNGZhYzgwNzItNDljNC00MDM4LThiYjEtNDRhNmE5NDk2MTQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,4,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNGZhYzgwNzItNDljNC00MDM4LThiYjEtNDRhNmE5NDk2MTQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,5,380,562_.jpg 380w",http://www.imdb.com/title/tt0114681/?ref_=fn_al_tt_1,A beautiful but naïve aspiring television personality films a documentary on teenagers with a darker ulterior motive.,6.8,46K,['Gus Van Sant'],"['Joyce Maynard', 'Buck Henry']","['Nicole Kidman', 'Matt Dillon', 'Joaquin Phoenix', 'Casey Affleck', 'Illeana Douglas', 'Alison Folland', 'Dan Hedaya', 'Wayne Knight', 'Kurtwood Smith', 'Holland Taylor', 'Susan Traylor', 'Maria Tucci', 'Tim Hopper', 'Michael Rispoli', 'Buck Henry', 'Gerry Quigley', 'Tom Forrester', 'Alan Edward Lewis']",R,1995,1h 46min,27-10-1995,United Kingdom,27-10-1995,United Kingdom,"Suzanne Stone (Kidman) knows exactly what she wants. She wants to be a television newscaster and she is willing to do anything to get what she wants. What she lacks in intelligence, she makes up for in cold determination and diabolical wiles. As she pursues her goal with relentless focus, she is forced to destroy anything and anyone that may stand in her way, regardless of the ultimate cost or means necessary. —Tad Dibbern "
14,[1 4],495,Around the World in 80 Days (1956),"https://m.media-amazon.com/images/M/MV5BNjRhNjVlYTgtODZiOS00OTVhLWE4ZTItZjc3MTFiYWY1YjI5L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX190_CR0,4,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNjRhNjVlYTgtODZiOS00OTVhLWE4ZTItZjc3MTFiYWY1YjI5L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX285_CR0,7,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNjRhNjVlYTgtODZiOS00OTVhLWE4ZTItZjc3MTFiYWY1YjI5L2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX380_CR0,9,380,562_.jpg 380w",http://www.imdb.com/title/tt0048960/?ref_=fn_al_tt_1,A Victorian Englishman bets that with the new steamships and railways he can circumnavigate the globe in eighty days.,6.8,26K,"['Michael Anderson', 'John Farrow']","['James Poe', 'John Farrow', 'S.J. Perelman']","['David Niven', 'Cantinflas', 'Finlay Currie', 'Robert Morley', 'Ronald Squire', 'Basil Sydney', 'Noël Coward', 'John Gielgud', 'Trevor Howard', 'Harcourt Williams', 'Martine Carol', 'Fernandel', 'Charles Boyer', 'Evelyn Keyes', 'José Greco', 'Luis Miguel Dominguín', 'Gilbert Roland', 'Cesar Romero']",G,1956,2h 55min,17-10-1956,United States,17-10-1956,United States,"When this movie is made in 1956, one could circumnavigate the globe in a little less than two days. When Jules Verne wrote the story ""Around the World in Eighty Days"" in 1872, he predicted that one day man could accomplish the task in eighty hours, but which most considered folly to do in eighty days in current times, that is except for people like Englishman Phileas Fogg, a regimented man who believed all it would take is exacting work, the skills he possesses. He just has to make sure a train's schedule meets the required sailing schedule which meets the required coach schedule and so on. As such, he takes up what ends up being the highly publicized twenty thousand pounds sterling wager from his fellow members at the London Reform Club to do so, losing the bet which would ruin him financially. Along for the ride is Fogg's new, loyal and devoted valet, the recently arrived Latin immigrant, Passepartout, who possesses unusual skills which could be major assets, but whose all consuming thoughts on the opposite sex could take away his focus from the task at hand. Although Fogg has accounted for certain transportation delays, he may not account for cultural peccadilloes he may encounter along the way which could also cause delays. He is also unaware of the true reason a man name Fix is following them, he who could also derail Fogg's task permanently. As Fogg and Passepartout proceed on their journey, they get into one misadventure after another. Ultimately, Fogg may find other things in life more important than winning the bet."
15,[4 7],737,Sirens (1994),"https://m.media-amazon.com/images/M/MV5BN2JkMzkxYTEtODljMC00Mzk5LThkYTQtMWM1NTdjMDhlMWUwXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BN2JkMzkxYTEtODljMC00Mzk5LThkYTQtMWM1NTdjMDhlMWUwXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BN2JkMzkxYTEtODljMC00Mzk5LThkYTQtMWM1NTdjMDhlMWUwXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_QL75_UX380_CR0,3,380,562_.jpg 380w",http://www.imdb.com/title/tt0111201/?ref_=fn_al_tt_1,"When a painting is termed blasphemous, a young minister and his wife visit the artist... and the three sexually playful models living with him.",5.9,11K,['John Duigan'],['John Duigan'],"['Hugh Grant', 'Tara Fitzgerald', 'Sam Neill', 'Elle Macpherson', 'Portia de Rossi', 'Tziporah Malkah', 'Pamela Rabe', 'Ben Mendelsohn', 'John Polson', 'Mark Gerber', 'Julia Stone', 'Ellie MacCarthy', 'Vincent Ball', 'John Duigan', 'Lexy Murphy', 'Scott Lowe', 'Bryan Davies', 'Lynne Emanuel']",R,1994,1h 38min,22-07-1994,United Kingdom,22-07-1994,United Kingdom,"Anthony, a young reverend and his wife, Estella are on the way from England to Australia to minister to their flock. The bishop asks him to visit Norman, an eccentric artist prone to sexual depictions and requests that he voluntarily withdraw a controversial work call ""Crucified Venus"" from his show. The minister, who considers himself a progressive, is shocked at the amoral atmosphere surrounding the painter, his wife, and the three models living at his estate. The minister's wife is troubled also, and has to deal with latent sexual urges while trying to remain loyal to her husband. —Ed Sutton "
16,[7],900,Kundun (1997),"https://m.media-amazon.com/images/M/MV5BMDY5NWI3YWMtODdjZC00YmQ0LTgyNDctYTQ1NGNhZDE2MTJkXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY281_CR3,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMDY5NWI3YWMtODdjZC00YmQ0LTgyNDctYTQ1NGNhZDE2MTJkXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY422_CR5,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMDY5NWI3YWMtODdjZC00YmQ0LTgyNDctYTQ1NGNhZDE2MTJkXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_QL75_UY562_CR7,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0119485/?ref_=fn_al_tt_1,"From childhood to adulthood, Tibet's fourteenth Dalai Lama deals with Chinese oppression and other problems.",7.0,27K,['Martin Scorsese'],['Melissa Mathison'],"['Tenzin Thuthob Tsarong', 'Gyurme Tethong', 'Tulku Jamyang Kunga Tenzin', 'Tenzin Yeshi Paichang', 'Tencho Gyalpo', 'Tenzin Topjar', 'Tsewang Migyur Khangsar', 'Tenzin Lodoe', 'Geshi Yeshi Gyatso', 'Losang Gyatso', 'Sonam Phuntsok', 'Gyatso Lukhang', 'Lobsang Samten', 'Jigme Tsarong', 'Tenzin Trinley', 'Namgay Dorjee', 'Phintso Thonden', 'Chewang Tsering Ngokhang']",PG-13,1997,2h 14min,03-04-1998,United Kingdom,03-04-1998,United Kingdom,"The Tibetans refer to the Dalai Lama as 'Kundun', which means 'The Presence'. He was forced to escape from his native home, Tibet, when communist China invaded and enforced an oppressive regime upon the peaceful nation of Tibet. The Dalai Lama escaped to India in 1959 and has been living in exile in Dharamsala ever since. —Deki"
17,[7],883,Telling Lies in America (1997),"https://m.media-amazon.com/images/M/MV5BMzE3NTUxMzItNmNhYy00MzQ3LWE5ODUtY2RhYzJmMjgzODgyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMzE3NTUxMzItNmNhYy00MzQ3LWE5ODUtY2RhYzJmMjgzODgyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMzE3NTUxMzItNmNhYy00MzQ3LWE5ODUtY2RhYzJmMjgzODgyXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0120303/?ref_=fn_al_tt_1,"A loner befriends a local celebrity, Billy Magic, but he soon begins to tell lies in order to maintain the friendship and the newfound status.",6.3,2.3K,['Guy Ferland'],['Joe Eszterhas'],"['Kevin Bacon', 'Brad Renfro', 'Maximilian Schell', 'Calista Flockhart', 'Tony Devon', 'Paul Dooley', 'Jonathan Rhys Meyers', 'Luke Wilson', 'Damen Fletcher', 'Jerry Swindall', 'K.K. Dodds', 'James Kisicki', 'J.J. Horna', 'Ben Saypol', 'Rohn Thomas', 'Joe Baka', 'Tuesday Knight', 'Dave Buckel']",PG-13,1997,1h 41min,03-04-1998,United Kingdom,03-04-1998,United Kingdom,"Karchy (Brad Renfro) is a boy in school who has moved from Hungary to America in the 1960s. He is struggling in school and trying to adjust to America's culture. He then hears about a radio DJ, Billy Magic (Kevin Bacon), who holds a contest for a Student Hall of Fame every week. When Karchy finally wins after several weeks, he spends more time with Billy Magic...a man with money, girls, and glam. Karchy thinks that, by spending time with Magic, he can become ""cool"". He then starts telling lies, to make himself seem greater than he really is. But when his lies begin hurting the people he cares about, he realizes that it isn't worth telling lies if it affects your friends. Afterwards, he learns to accept himself for the person he is, and gives up lying. And as for Billy Magic, it turns out that he pays his price for all the lies that he has told as well.... —"
18,[4],1030,"Beverly Hillbillies, The (1993)","https://m.media-amazon.com/images/M/MV5BMTI2MjY1OTgzMl5BMl5BanBnXkFtZTcwNzYxOTYwMg@@._V1_QL75_UY281_CR2,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMTI2MjY1OTgzMl5BMl5BanBnXkFtZTcwNzYxOTYwMg@@._V1_QL75_UY422_CR3,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMTI2MjY1OTgzMl5BMl5BanBnXkFtZTcwNzYxOTYwMg@@._V1_QL75_UY562_CR5,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0055662/?ref_=fn_al_tt_1,A nouveau riche hillbilly family moves to Beverly Hills and shakes up the privileged society with their hayseed ways.,7.2,8.9K,['Paul Henning'],"['Buddy Ebsen', 'Donna Douglas', 'Irene Ryan']","['Buddy Ebsen', 'Donna Douglas', 'Irene Ryan', 'Max Baer Jr.', 'Raymond Bailey', 'Nancy Kulp', 'Harriet E. MacGibbon', 'Judy the Chimpanzee', 'Bea Benaderet', 'Shug Fisher', 'Danielle Mardi', 'Linda Henning', 'Sharon Tate', 'Frank Wilcox', 'Elvia Allman', 'Roger Torrey', 'Larry Pennell', 'Frank Cady']",,,,01-02-1963,United Kingdom,01-02-1963,United Kingdom,"Meet the Clampett clan: There's Jed, the kind, intelligent patriarch (although lacking formal education) turned into an overnight millionaire through a stroke of luck. While he appears to be in a state of retirement, he is still frequently kept busy by trying to keep his family out of trouble and make peace with his neighbors. Then there is Granny, the matriarch of the clan who is mature, highly opinionated, paranoid of new-fangled ways and things. She considers herself to be highly educated (a self-proclaimed Doctor of Hillbilly Medicine) and has difficulty understanding why anyone doubts her wisdom. Then there is Elly May; beautiful, but awkwardly naive. Apparently in her late teens or early twenties, she is considered an 'Old Maid' by the standards of her culture back in the mountains of her childhood. Last but definitely not least, there is Jethro Bodine, the somewhat slow-witted nephew of Jed. He is constantly attempting to find a girlfriend by impressing them with his education (elementary school) and imaginary skills as a 'Secret Agent'. Other recurring characters are Mr. Drysdale, a greedy banker who will do anything to keep the Clampett money in his bank; and ""Miss Jane"" Hathaway, the overworked under-appreciated secretary of Mr. Drysdale."
19,[4],251,Shall We Dance? (1996),"https://m.media-amazon.com/images/M/MV5BYjg3Mjk4M2QtODY2NC00NDk5LWFiNDctZTIwYzJjYzNlZWI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR5,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYjg3Mjk4M2QtODY2NC00NDk5LWFiNDctZTIwYzJjYzNlZWI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY422_CR7,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYjg3Mjk4M2QtODY2NC00NDk5LWFiNDctZTIwYzJjYzNlZWI3XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY562_CR10,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0117615/?ref_=fn_al_tt_1,A successful but unhappy Japanese accountant finds the missing passion in his life when he begins to secretly take ballroom dance lessons.,7.7,11K,['Masayuki Suô'],['Masayuki Suô'],"['Kôji Yakusho', 'Tamiyo Kusakari', 'Naoto Takenaka', 'Eri Watanabe', 'Yu Tokui', 'Hiromasa Taguchi', 'Reiko Kusamura', 'Hideko Hara', 'Hiroshi Miyasaka', 'Kunihiko Ida', 'Amie Toujou', 'Ayano Nakamura', 'Katsunari Mineno', 'Tomiko Ishii', 'Maki Kawamura', 'Takako Matsuzaka', 'Kôichi Ueda', 'Mari Nishino']",PG,1996,2h 16min,08-05-1998,United Kingdom,08-05-1998,United Kingdom,"Shohei Sugiyama has attained all that he has wanted in life. But he is still depressed and unhappy. One day, he gathers up the courage to sign up for dancing lessons. He hopes they will rid his depression and help him get his life back together. —Robert Krzanowski "
20,[ 7 10],561,Mary Shelley's Frankenstein (1994),"https://m.media-amazon.com/images/M/MV5BOWNjMGQ2NTYtNWZlMS00Nzk4LWE5ZDQtNWFhZDk0ZWM3ODc4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,1,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BOWNjMGQ2NTYtNWZlMS00Nzk4LWE5ZDQtNWFhZDk0ZWM3ODc4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,2,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BOWNjMGQ2NTYtNWZlMS00Nzk4LWE5ZDQtNWFhZDk0ZWM3ODc4XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,3,380,562_.jpg 380w",http://www.imdb.com/title/tt0109836/?ref_=fn_al_tt_1,"When the brilliant but unorthodox scientist Dr. Victor Frankenstein rejects the artificial man that he has created, the Creature escapes and later swears revenge.",6.4,53K,['Kenneth Branagh'],"['Mary Shelley', 'Steph Lady', 'Frank Darabont']","['Robert De Niro', 'Kenneth Branagh', 'Helena Bonham Carter', 'Tom Hulce', 'Aidan Quinn', 'Ian Holm', 'Richard Briers', 'John Cleese', 'Robert Hardy', 'Cherie Lunghi', 'Celia Imrie', 'Trevyn McDowell', 'Gerard Horan', 'Mark Hadfield', 'Joanna Roth', 'Sasha Hanau', 'Joseph England', 'Alfred Bell']",R,1994,2h 3min,04-11-1994,United Kingdom,04-11-1994,United Kingdom,"In 1794, in the Arctic Sea, Captain Robert Walton is a man obsessed to reach the North Pole, pushing his crew to exhaustion. When his ship hits an iceberg, it is stranded in the ice. Out of the blue, Captain Walton and his men overhear a dreadful cry and they see a stranger coming to the ship. He introduces himself as Victor Frankenstein and he tells the Captain the story of his life since he was a little boy in Geneva. Victor is a barilliant student, and in love with his stepsister Elizabeth, an orphan that was raised by his father Baron Victor von Frankenstein. In 1793, Victor moves to Ingolstadt to study at the university, and he promises to get married to Elizabeth. At the university, Victor befriends Henry Clerval, who becomes his best friend. Victor gets close to Professor Waldman and decides to create life to cheat death, but Waldman advises him that he should not try this experiment, since the result would be an abomination. When Waldman dies, Victor steals his notes and tries to create life. He succeeds and gives life to a strong Creature, composed of parts of deceased people. However, he realizes that his experiment is a mistake and he abandons the Creature, expecting that it will die alone. However the Creature survives and learns how to read and write, but he is a monster rejected by society and his own creator. The Creature decides to seek revenge from Victor by killing everyone he loves."
21,[10],446,Burnt Offerings (1976),"https://m.media-amazon.com/images/M/MV5BMjEzNzYzNTc3Nl5BMl5BanBnXkFtZTgwMDUwNTkyMTE@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMjEzNzYzNTc3Nl5BMl5BanBnXkFtZTgwMDUwNTkyMTE@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMjEzNzYzNTc3Nl5BMl5BanBnXkFtZTgwMDUwNTkyMTE@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0074258/?ref_=fn_al_tt_1,A family moves into a large old mansion in the countryside which seems to have a mysterious and sinister power over its new residents.,6.5,11K,['Dan Curtis'],"['Robert Marasco', 'William F. Nolan', 'Dan Curtis']","['Karen Black', 'Oliver Reed', 'Burgess Meredith', 'Eileen Heckart', 'Lee Montgomery', 'Dub Taylor', 'Bette Davis', 'Joseph Riley', 'Todd Turquand', 'Orin Cannon', 'Jim Myers', 'Anthony James']",PG,1976,1h 56min,05-05-1977,United Kingdom,05-05-1977,United Kingdom,"Ben and Marian Rolf rent a grand old country mansion as a summer getaway for themselves, their twelve year old son Davey, and Ben's Aunt Elizabeth. They feel they can't turn down the rent deal offered to them by the house's owners, siblings Roz and Arnold Allardyce, despite some reservations. First amongst those reservations, they are to take care of the house on their own, which Ben feels is too big a job, especially for Marian and the interior housekeeping. In Marian's words, the large size of the house is a ""waste"". And second and perhaps more important amongst those reservations, the Allardyces' aged mother will be staying in her room at the house, the Rolfs who are to provide a tray of food left outside her room three times a day, which Marian vows to take care of on her own, with no other members of the family to go into that isolated wing of the house so as not to disturb Mrs. Allardyce's peace. Upon their arrival at the house for the first day of their stay, they find a note from Roz and Arnold stating that they had to leave on an emergency, only with the necessary keys enclosed with no address or telephone number where they can be reached. As the summer progresses, the family members individually begin to exhibit unusual and unexplainable behavior, and unusual and unexplainable things start happening around the house. The strongest behavior ends up being Marian's total focus on renewing the house into what she says she wants it to be, or so she implies she is doing. These occurrences threaten both the loving family dynamic as well as the individual lives of the four. The answers to what is happening may be who or what lies behind the closed and often locked door of Mrs. Allardyce's bedroom."
22,[ 4 12 14],1203,Top Hat (1935),"https://m.media-amazon.com/images/M/MV5BN2Q0NjE1NTMtOTY5Zi00NWMxLTliOGYtNTg1OGU5M2RjNjVkXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_QL75_UY281_CR2,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BN2Q0NjE1NTMtOTY5Zi00NWMxLTliOGYtNTg1OGU5M2RjNjVkXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_QL75_UY422_CR2,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BN2Q0NjE1NTMtOTY5Zi00NWMxLTliOGYtNTg1OGU5M2RjNjVkXkEyXkFqcGdeQXVyNjUwMzI2NzU@._V1_QL75_UY562_CR3,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0027125/?ref_=fn_al_tt_1,"An American dancer comes to Britain and falls for a model whom he initially annoyed, but she mistakes him for his goofy producer.",7.8,18K,['Mark Sandrich'],"['Dwight Taylor', 'Allan Scott', 'Aladar Laszlo']","['Fred Astaire', 'Ginger Rogers', 'Edward Everett Horton', 'Erik Rhodes', 'Eric Blore', 'Helen Broderick', 'Robert Adair', 'Lucille Ball', 'Tito Blasco', 'William A. Boardway', 'Tom Brandon', 'Roy Brent', 'Tex Brodus', 'Phyllis Coghlan', 'Gino Corrado', 'Tom Costello', 'Lorinne Crawford', 'Oliver Cross']",Not Rated,1935,1h 41min,10-02-1936,United Kingdom,10-02-1936,United Kingdom,"Showman Jerry Travers is working for producer Horace Hardwick in London. Jerry demonstrates his new dance steps late one night in Horace's hotel, much to the annoyance of sleeping Dale Tremont below. She goes upstairs to complain and the two are immediately attracted to each other. Complications arise when Dale mistakes Jerry for Horace. —Anonymous"
23,[7],711,"Substance of Fire, The (1996)","https://m.media-amazon.com/images/M/MV5BNDcyNjkwMTY1OF5BMl5BanBnXkFtZTcwNDAzNTQyMQ@@._V1_QL75_UY281_CR3,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNDcyNjkwMTY1OF5BMl5BanBnXkFtZTcwNDAzNTQyMQ@@._V1_QL75_UY422_CR4,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNDcyNjkwMTY1OF5BMl5BanBnXkFtZTcwNDAzNTQyMQ@@._V1_QL75_UY562_CR6,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0117773/?ref_=fn_al_tt_1,Publishing magnate refuses to publish a book by his son's male lover so the kids buy out their father and run it themselves!,5.9,645,['Daniel J. Sullivan'],['Jon Robin Baitz'],"['Tony Goldwyn', 'Benjamin Ungar', 'Timothy Hutton', 'Tom McDermott', 'Sarah Jessica Parker', 'George Morfogen', 'Ron Rifkin', 'Lee Grant', 'Andrew Pang', 'Edmund Ikeda', 'Elizabeth Franz', 'Gil Bellows', 'Eric Bogosian', 'Ronny Graham', 'John Sullivan', 'Sophia Salguero', 'John Patrick Walker', 'Roger Rees']",R,1996,1h 37min,14-03-1997,United States,14-03-1997,United States,"Isaac Geldhart is a Holocaust survivor who, overcome by grief at the recent death of his wife, seems determined to run his publishing firm into the ground by printing books that have no hope of financial success. His son Aaron, who also works at the company, grows frustrated with Isaac's emotional decline and attempts to take over the firm. The resulting crisis involves Isaac's other two children, his daughter Sarah and his dying son Martin. —Jesse Garon "
