,movie_genres,movie_id,movie_title,poster_url,movie_url,description,rating,num_review,director,writer,cast,age_rating,year,movie_length,release_date_x,country_x,release_date_y,country_y,storyline
10,[13 16],603,Rear Window (1954),"https://m.media-amazon.com/images/M/MV5BNGUxYWM3M2MtMGM3Mi00ZmRiLWE0NGQtZjE5ODI2OTJhNTU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNGUxYWM3M2MtMGM3Mi00ZmRiLWE0NGQtZjE5ODI2OTJhNTU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY422_CR1,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNGUxYWM3M2MtMGM3Mi00ZmRiLWE0NGQtZjE5ODI2OTJhNTU0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY562_CR2,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0047396/?ref_=fn_al_tt_1,"A wheelchair-bound photographer spies on his neighbors from his Greenwich Village courtyard apartment window, and becomes convinced one of them has committed murder, despite the skepticism of his fashion-model girlfriend.",8.5,467K,['Alfred Hitchcock'],"['John Michael Hayes', 'Cornell Woolrich']","['James Stewart', 'Grace Kelly', 'Wendell Corey', 'Thelma Ritter', 'Raymond Burr', 'Judith Evelyn', 'Ross Bagdasarian', 'Georgine Darcy', 'Sara Berner', 'Frank Cady', 'Jesslyn Fax', 'Rand Harper', 'Irene Winston', 'Havis Davenport', 'Jerry Antes', 'Barbara Bailey', 'Benny Bartlett', 'Nick Borgani']",PG,1954,1h 52min,15-11-1954,United Kingdom,15-11-1954,United Kingdom,"Professional photographer L.B. ""Jeff"" Jefferies breaks his leg while getting an action shot at an auto race. Confined to his New York apartment, he spends his time looking out of the rear window observing the neighbors. He begins to suspect that a man across the courtyard may have murdered his wife. Jeff enlists the help of his high society fashion-consultant girlfriend Lisa Fremont and his visiting nurse Stella to investigate. —Col Needham "
11,[4],1408,Gordy (1995),"https://m.media-amazon.com/images/M/MV5BN2Q0MmFkZTktZjZmMC00OWIwLTgzOGYtOTk2MTAzNzY4ZTkxXkEyXkFqcGdeQXVyNTM5NzI0NDY@._V1_QL75_UY281_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BN2Q0MmFkZTktZjZmMC00OWIwLTgzOGYtOTk2MTAzNzY4ZTkxXkEyXkFqcGdeQXVyNTM5NzI0NDY@._V1_QL75_UY422_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BN2Q0MmFkZTktZjZmMC00OWIwLTgzOGYtOTk2MTAzNzY4ZTkxXkEyXkFqcGdeQXVyNTM5NzI0NDY@._V1_QL75_UY562_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0113199/?ref_=fn_al_tt_1,A talking pig named Gordy becomes involved in a quest to save his family from the slaughterhouse.,3.8,1.9K,['Mark Lewis'],"['Jay Sommers', 'Dick Chevillat', 'Leslie Stevens']","['Kristy Young', 'Doug Stone', 'James Donadio', 'Deborah Hobart', 'Tom Lester', 'Michael Roescher', 'Tom Key', 'Jon Kohler', 'Afemo Omilami', 'Ted Manson', 'Louis Rukeyser', 'Dennis Letts', 'Toshio Ogawa', 'Kyle Weir', 'Sandra Dorsey', 'Jack Mason', 'Rick Andosca', 'Brett Rice']",G,1994,1h 30min,12-05-1995,United States,12-05-1995,United States,"This is the story of a talking cute piglet named Gordy, who gets involved in a big quest to save his family from the slaughterhouse, where no pigs have ever returned. And it's all up to him to find and save them before they get turned into sausage! —Anthony Pereyra "
12,[ 4  7 18],1204,To Be or Not to Be (1942),"https://m.media-amazon.com/images/M/MV5BYTIwNDcyMjktMTczMy00NDM5LTlhNDEtMmE3NGVjOTM2YjQ3XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_QL75_UX190_CR0,2,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYTIwNDcyMjktMTczMy00NDM5LTlhNDEtMmE3NGVjOTM2YjQ3XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_QL75_UX285_CR0,3,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYTIwNDcyMjktMTczMy00NDM5LTlhNDEtMmE3NGVjOTM2YjQ3XkEyXkFqcGdeQXVyNjc0MzMzNjA@._V1_QL75_UX380_CR0,4,380,562_.jpg 380w",http://www.imdb.com/title/tt0035446/?ref_=fn_al_tt_1,"During the Nazi occupation of Poland, an acting troupe becomes embroiled in a Polish soldier's efforts to track down a German spy.",8.2,34K,['Ernst Lubitsch'],"['Melchior Lengyel', 'Edwin Justus Mayer', 'Ernst Lubitsch']","['Carole Lombard', 'Jack Benny', 'Robert Stack', 'Felix Bressart', 'Lionel Atwill', 'Stanley Ridges', 'Sig Ruman', 'Tom Dugan', 'Charles Halton', 'George Lynn', 'Henry Victor', 'Maude Eburne', 'Halliwell Hobbes', 'Miles Mander', 'Rudolph Anders', 'Paul Barrett', 'Sven Hugo Borg', 'Danny Borzage']",Passed,1942,1h 39min,06-03-1942,United States,06-03-1942,United States,"Joseph and Maria Tura operate and star in their own theater company in Warsaw. Maria has many admirers including a young lieutenant in the Polish air force, Stanislav Sobinski. When the Germans invade Poland to start World War II, Sobinski and his colleagues flee to England while the Turas find themselves now having to operate under severe restrictions, including shelving a comical play they had written about Adolf Hitler. In England meanwhile, Sobinski and his friends give Professor Siletski - who is about to return to Poland - the names and addresses of their closest relatives so the professor can carry messages for them. When it's learned that Siletski is really a German spy, Sobinski parachutes into Poland and enlists the aid of the Turas and their fellow actors to get that list back. —garykmcd"
13,[ 7 16],44,Dolores Claiborne (1994),"https://m.media-amazon.com/images/M/MV5BNzhkNjFlNDQtMDYxNy00NGU5LWE4YmItOWIyYzg5MTNmNzcxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNzhkNjFlNDQtMDYxNy00NGU5LWE4YmItOWIyYzg5MTNmNzcxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,1,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNzhkNjFlNDQtMDYxNy00NGU5LWE4YmItOWIyYzg5MTNmNzcxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0109642/?ref_=fn_al_tt_1,A big city reporter travels to a small town where her mother has been arrested for the murder of an elderly woman for whom she worked as a housekeeper.,7.4,42K,['Taylor Hackford'],"['Stephen King', 'Tony Gilroy']","['Kathy Bates', 'Jennifer Jason Leigh', 'Christopher Plummer', 'Judy Parfitt', 'David Strathairn', 'Eric Bogosian', 'John C. Reilly', 'Ellen Muth', 'Bob Gunton', 'Roy Cooper', 'Wayne Robson', 'Ruth Marshall', 'Weldon Allen', 'Tom Gallant', 'Kelly Burnett', 'Matt Appleby', 'Thomas Skinner', 'Vernon Steel']",R,1995,2h 12min,08-09-1995,United Kingdom,08-09-1995,United Kingdom,"Instead of heading to Arizona for her next big story in what has been her illustrious career in her relatively young life, New York based investigative journalist Selena St. George heads to her hometown on a small island just off the coast of Jonesport, Maine upon receiving a fax from an anonymous sender that her mother, Dolores Claiborne, is the only suspect in what looks to be the murder of her wealthy employer of twenty-three years, Vera Donovan. Dolores, who reassumed her maiden name following the death of Selena's father, Joe St. George, started working as one of Vera's domestics upon her moving permanently into what used to be the Donovans' summer house after Jack Donovan's passing, Dolores ultimately moving into the Donovan house full time as her caregiver when Vera required 'round the clock care. Dolores' employment, which was solely to save money for Selena's education, was despite miserly and overly particular Vera only paying a pittance. Selena has been estranged from Dolores for fifteen years, when Selena went away to college at Vassar on a full scholarship, on Selena's belief not only that her mother killed her father when she was thirteen - the death ultimately ruled accidental - but the trauma she endured at the hands of townsfolk who believed the same in their often anonymous taunts. Selena still suffers emotionally from the trauma, she resorting to various means of self-medication. Detective John Mackey, who led the investigation, believed the same, this case the only blemish in his otherwise perfect career. He, leading the investigation into Vera's death, has seemingly had it in for Dolores for eighteen years, and already has it in his mind that if she could kill Joe, she could just as easily have killed Vera, with a strong underlying motive beyond the seemingly open dislike the two had for each other in their mutual name calling. As Dolores and Selena are forced to move back into what has largely been the closed-up St. George house for however long Selena will be staying on the island, old memories come back to haunt both of them, with the truth behind what happened eighteen years ago and thus what happened with Vera buried deep within those memories in the house."
14,[7],1113,Mrs. Parker and the Vicious Circle (1994),"https://m.media-amazon.com/images/M/MV5BNWUwMDdhZWMtOGZkYy00ZTg2LTgwNTktZDVhZDM1MmFhODI4XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_QL75_UX190_CR0,8,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNWUwMDdhZWMtOGZkYy00ZTg2LTgwNTktZDVhZDM1MmFhODI4XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_QL75_UX285_CR0,12,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNWUwMDdhZWMtOGZkYy00ZTg2LTgwNTktZDVhZDM1MmFhODI4XkEyXkFqcGdeQXVyMjA0MzYwMDY@._V1_QL75_UX380_CR0,16,380,562_.jpg 380w",http://www.imdb.com/title/tt0110588/?ref_=fn_al_tt_1,"Dorothy Parker remembers the heyday of the Algonquin Round Table, a circle of friends whose barbed wit, like hers, was fueled by alcohol and flirted with despair.",6.4,4.5K,['Alan Rudolph'],"['Alan Rudolph', 'Randy Sue Coburn']","['Jennifer Jason Leigh', 'Campbell Scott', 'Matthew Broderick', 'Peter Gallagher', 'Jennifer Beals', 'Andrew McCarthy', 'Wallace Shawn', 'Martha Plimpton', 'Sam Robards', 'Lili Taylor', 'James Le Gros', 'Gwyneth Paltrow', 'Nick Cassavetes', 'David Thornton', 'Heather Graham', 'Tom McGowan', 'Chip Zien', 'Gary Basaraba']",R,1994,2h 5min,10-03-1995,United Kingdom,10-03-1995,United Kingdom,"Dorothy Parker remembers the heyday of the Algonquin Round Table, a circle of friends whose barbed wit, like hers, was fueled by alcohol and flirted with despair."
15,[ 7 16],325,Crash (1996),"https://m.media-amazon.com/images/M/MV5BZjlhMDBlNDQtMjZkZi00NzJmLWI4MTgtZDdkMzZmZDcyZGNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZjlhMDBlNDQtMjZkZi00NzJmLWI4MTgtZDdkMzZmZDcyZGNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY422_CR1,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZjlhMDBlNDQtMjZkZi00NzJmLWI4MTgtZDdkMzZmZDcyZGNmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UY562_CR2,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0115964/?ref_=fn_al_tt_1,"After getting into a serious car accident, a TV director discovers an underground sub-culture of scarred, omnisexual car-crash victims who use car accidents and the raw sexual energy they produce to try to rejuvenate his sex life with his wife.",6.4,56K,['David Cronenberg'],"['J.G. Ballard', 'David Cronenberg']","['James Spader', 'Holly Hunter', 'Elias Koteas', 'Deborah Kara Unger', 'Rosanna Arquette', 'Peter MacNeill', 'Yolande Julian', 'Cheryl Swarts', 'Judah Katz', 'Nicky Guadagni', 'Ronn Sarosiak', 'Boyd Banks', 'Markus Parilo', 'Alice Poon', 'John Stoneham Jr.', 'David Cronenberg', 'Jordan-Patrick Marcantonio']",NC-17,1996,1h 40min,06-06-1997,United Kingdom,06-06-1997,United Kingdom,"Since a road accident left him with serious facial and bodily scarring, a former TV scientist has become obsessed by the marriage of motor-car technology with what he sees as the raw sexuality of car-crash victims. The scientist, along with a crash victim he has recently befriended, sets about performing a series of sexual acts in a variety of motor vehicles, either with other crash victims or with prostitutes whom they contort into the shape of trapped corpses. Ultimately, the scientist craves a suicidal union of blood, semen, and engine coolant, a union with which he becomes dangerously obsessed. —Matt A. Knapp "
16,[ 4 13],342,"Man Who Knew Too Little, The (1997)","https://m.media-amazon.com/images/M/MV5BZTA2OTNiZWQtNTBlNi00OGNjLTkzMzgtOTZiZDY2ZWIyNTY1XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UY281_CR1,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZTA2OTNiZWQtNTBlNi00OGNjLTkzMzgtOTZiZDY2ZWIyNTY1XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UY422_CR1,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZTA2OTNiZWQtNTBlNi00OGNjLTkzMzgtOTZiZDY2ZWIyNTY1XkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_QL75_UY562_CR2,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0120483/?ref_=fn_al_tt_1,Wallace Ritchie is mistaken for a spy and must stop a plot to assassinate international leaders at a banquet.,6.6,32K,['Jon Amiel'],"['Robert Farrar', 'Howard Franklin']","['Bill Murray', 'Joanne Whalley', 'Peter Gallagher', 'Richard Wilson', 'Alfred Molina', 'John Standing', 'Simon Chandler', 'Geraldine James', 'Anna Chancellor', 'Nicholas Woodeson', 'Cliff Parisi', 'John Thomson', 'Janet Henfrey', ""Terry O'Neill"", 'Isabel Hernández', 'Donald Pickering', 'Venetia Barrett', 'Terence Harvey']",PG,1997,1h 34min,15-05-1998,United Kingdom,15-05-1998,United Kingdom,"American Wallace Ritchie (Bill Murray) gets a ticket for an audience participation game in London, England, then gets involved in a case of mistaken identity. As an international plot unravels around him, he thinks it's all part of the act."
17,[19],646,Once Upon a Time in the West (1969),"https://m.media-amazon.com/images/M/MV5BZGI5MjBmYzYtMzJhZi00NGI1LTk3MzItYjBjMzcxM2U3MDdiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX190_CR0,4,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZGI5MjBmYzYtMzJhZi00NGI1LTk3MzItYjBjMzcxM2U3MDdiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX285_CR0,6,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZGI5MjBmYzYtMzJhZi00NGI1LTk3MzItYjBjMzcxM2U3MDdiXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_QL75_UX380_CR0,7,380,562_.jpg 380w",http://www.imdb.com/title/tt0064116/?ref_=fn_al_tt_1,A mysterious stranger with a harmonica joins forces with a notorious desperado to protect a beautiful widow from a ruthless assassin working for the railroad.,8.5,315K,['Sergio Leone'],"['Sergio Donati', 'Sergio Leone', 'Dario Argento']","['Henry Fonda', 'Charles Bronson', 'Claudia Cardinale', 'Jason Robards', 'Gabriele Ferzetti', 'Paolo Stoppa', 'Woody Strode', 'Jack Elam', 'Keenan Wynn', 'Frank Wolff', 'Lionel Stander', 'Livio Andronico', 'Salvatore Basile', 'Aldo Berti', 'Joseph Bradley', 'Frank Braña', 'Marilù Carteny', 'Saturno Cerra']",PG-13,1968,2h 45min,31-08-1969,United Kingdom,31-08-1969,United Kingdom,"Story of a young woman, Mrs. McBain, who moves from New Orleans to frontier Utah, on the very edge of the American West. She arrives to find her new husband and family slaughtered, but by whom? The prime suspect, coffee-lover Cheyenne, befriends her and offers to go after the real killer, assassin gang leader Frank, in her honor. He is accompanied by Harmonica, a man already on a quest to get even. —DrGoodBeat / edited by statmanjeff"
18,[4],269,"Full Monty, The (1997)","https://m.media-amazon.com/images/M/MV5BODg0NWFjMTAtNGZjMC00NmZlLThhZDYtM2MzNTU2NDZiZDVmXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BODg0NWFjMTAtNGZjMC00NmZlLThhZDYtM2MzNTU2NDZiZDVmXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_QL75_UX285_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BODg0NWFjMTAtNGZjMC00NmZlLThhZDYtM2MzNTU2NDZiZDVmXkEyXkFqcGdeQXVyMDUyOTUyNQ@@._V1_QL75_UX380_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0119164/?ref_=fn_al_tt_1,"Six unemployed steel workers form a male striptease act. The women cheer them on to go for ""the full monty"" - total nudity.",7.2,103K,['Peter Cattaneo'],['Simon Beaufoy'],"['Robert Carlyle', 'Tom Wilkinson', 'Mark Addy', 'Wim Snape', 'Steve Huison', 'Paul Barber', 'Hugo Speer', 'Lesley Sharp', 'Emily Woof', 'Deirdre Costello', 'Paul Butterworth', 'Dave Hill', 'Bruce Jones', 'Andrew Livingston', 'Vinny Dhillon', 'Kate Layden', 'Joanna Swain', 'Diane Lane']",R,1997,1h 31min,29-08-1997,United Kingdom,29-08-1997,United Kingdom,"In the decaying steel mill town of Sheffield in Northern England, friends Gaz and Dave, both now unemployed and on the dole after the closure of most of the town's steel mills, steal scrap metal from the closed mills to supplement their meager income, often with Gaz's twelve year old son, Nathan, on the days Gaz has custody. Still, Gaz is behind in child support payments to his ex-wife, Mandy. When Mandy threatens to sue for full custody in that Gaz can't support Nathan in any way, Gaz, seeing the long line up of women clamoring to get in to see a touring Chippendales styled dance troupe, thinks he can solve his financial and thus custody problems by forming his own male exotic dance troupe with some of his fellow un- or underemployed ex-mill workers. In addition to Dave, he has in mind middle-aged Gerald, their former foreman who has not told his spending-happy wife Linda that he has been unemployed for six months, and Lomper, a mild-mannered security guard who they just met in the act of him trying to commit suicide in his depression. The obvious problem is that with the exception of Gerald who knows how to ballroom dance, they are not generally stripper material, either in looks, skill or temperament, with especially slightly overweight Dave having body image issues, he believing his wife, Jean, having a wandering eye because of what he considers his unappealing looks. In an open casting among those at the employment office, they are able to recruit further misfits Horse, an older man who does know the contemporary dances of his era, and younger Guy, who can't dance and can't sing but loves and has a natural gift below the belt. Beyond the many obstacles in being able to put together a dance strip act that women would pay to see, they have to overcome their own individual issues, Gaz's which includes Nathan, who loves his father but with who he just wants to do ""normal"" father/son activities."
19,[ 4 14],354,"Wedding Singer, The (1998)","https://m.media-amazon.com/images/M/MV5BYjM5YTQ0ZGYtMWExZi00MTFmLTg0YjUtZDcyMGNiYzE5MmNmL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX190_CR0,8,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BYjM5YTQ0ZGYtMWExZi00MTFmLTg0YjUtZDcyMGNiYzE5MmNmL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX285_CR0,12,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BYjM5YTQ0ZGYtMWExZi00MTFmLTg0YjUtZDcyMGNiYzE5MmNmL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_QL75_UX380_CR0,16,380,562_.jpg 380w",http://www.imdb.com/title/tt0120888/?ref_=fn_al_tt_1,"Robbie, a singer, and Julia, a waitress, are both engaged, but to the wrong people. Fortune intervenes to help them discover each other.",6.9,142K,['Frank Coraci'],['Tim Herlihy'],"['Adam Sandler', 'Drew Barrymore', 'Christine Taylor', 'Allen Covert', 'Matthew Glave', 'Ellen Albertini Dow', 'Angela Featherstone', 'Alexis Arquette', 'Christina Pickles', 'Jodi Thelen', 'Frank Sivero', 'Patrick McTavish', 'Gemini Barnett', 'Teddy Castellucci', 'Randy Razz', 'John Vana', 'Billy Idol', 'Kevin Nealon']",PG-13,1998,1h 37min,05-06-1998,United Kingdom,05-06-1998,United Kingdom,"Robbie Hart is singing the hits of the 1980s at weddings and other celebrations. He also can keep the party going in good spirit, he knows what to say and when to say it. Julia is a waitress at the events where Robbie performs. When both of them find someone to marry and prepare for their weddings, it becomes clear that they've chosen wrong partners. —Anonymous"
20,[18],1632,Land and Freedom (Tierra y libertad) (1995),"https://m.media-amazon.com/images/M/MV5BMmE2ZmE0ZDUtYzljOS00ZWZmLWIyNmYtNzkwNGM4MGNlMWY3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_QL75_UY281_CR7,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BMmE2ZmE0ZDUtYzljOS00ZWZmLWIyNmYtNzkwNGM4MGNlMWY3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_QL75_UY422_CR10,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BMmE2ZmE0ZDUtYzljOS00ZWZmLWIyNmYtNzkwNGM4MGNlMWY3L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTYxNjkxOQ@@._V1_QL75_UY562_CR14,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0114671/?ref_=fn_al_tt_1,David is an unemployed communist that comes to Spain in 1937 during the civil war to enroll the republicans and defend the democracy against the fascists. He makes friends between the soldiers.,7.6,11K,['Ken Loach'],['Jim Allen'],"['Ian Hart', 'Rosana Pastor', 'Icíar Bollaín', 'Tom Gilroy', 'Marc Martínez', 'Frédéric Pierrot', 'Andrés Aladren', 'Sergi Calleja', 'Raffaele Cantatore', 'Pascal Demolon', 'Paul Laverty', 'Josep Magem', 'Eoin McCarthy', 'Jürgen Müller', 'Víctor Roca', 'Emil Samper', 'Suzanne Maddock', 'Mandy Walsh']",Not Rated,1995,1h 49min,06-10-1995,United Kingdom,06-10-1995,United Kingdom,"Summer 1936, a young unemployed communist, David, leaves his hometown Liverpool to join the fight against fascism in Spain. He joins an international group of Militia-men and women, the POUM (Partido Obrero de Unificación Marxista). After being wounded he goes to Barcelona, where he decides to join another group of fighters. They remain in Barcelona and end up fighting other anti-fascist groups. David is disappointed and decides to go back to his old band. —Walter de Rijk "
21,[4],116,Cold Comfort Farm (1995),"https://m.media-amazon.com/images/M/MV5BZWI3MTA3NGEtYTg4ZC00MzgwLTliMGQtMjU2MWM5MmVmYThhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX190_CR0,9,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZWI3MTA3NGEtYTg4ZC00MzgwLTliMGQtMjU2MWM5MmVmYThhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX285_CR0,15,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZWI3MTA3NGEtYTg4ZC00MzgwLTliMGQtMjU2MWM5MmVmYThhXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_QL75_UX380_CR0,19,380,562_.jpg 380w",http://www.imdb.com/title/tt0112701/?ref_=fn_al_tt_1,"A recently orphaned young woman goes to live with eccentric relatives in Sussex, where she sets about improving their gloomy lives.",7.3,6.9K,['John Schlesinger'],"['Malcolm Bradbury', 'Stella Gibbons']","['Eileen Atkins', 'Kate Beckinsale', 'Sheila Burrell', 'Stephen Fry', 'Freddie Jones', 'Joanna Lumley', 'Ian McKellen', 'Miriam Margolyes', 'Rufus Sewell', 'Ivan Kaye', 'Jeremy Peters', 'Maria Miles', 'Christopher Bowen', 'Louise Rea', 'Sophie Revell', 'Rupert Penry-Jones', 'Angela Thorne', 'Tim Myers']",,,,10-05-1996,United States,10-05-1996,United States,"In England in the early 1930s, twenty-year-old Flora Poste (Kate Beckinsale), recently orphaned, and left with only one hundred pounds sterling a year, goes to stay with distant relatives on Cold Comfort Farm. Everyone on the gloomy farm is completely around the twist, but Flora tries to sort everything out. —John Oswalt "
22,[ 7 14],131,Breakfast at Tiffany's (1961),"https://m.media-amazon.com/images/M/MV5BNGEwMTRmZTQtMDY4Ni00MTliLTk5ZmMtOWMxYWMyMTllMDg0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX190_CR0,5,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BNGEwMTRmZTQtMDY4Ni00MTliLTk5ZmMtOWMxYWMyMTllMDg0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX285_CR0,8,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BNGEwMTRmZTQtMDY4Ni00MTliLTk5ZmMtOWMxYWMyMTllMDg0L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjc1NTYyMjg@._V1_QL75_UX380_CR0,10,380,562_.jpg 380w",http://www.imdb.com/title/tt0054698/?ref_=fn_al_tt_1,"A young New York socialite becomes interested in a young man who has moved into her apartment building, but her past threatens to get in the way.",7.6,173K,['Blake Edwards'],"['Truman Capote', 'George Axelrod']","['Audrey Hepburn', 'George Peppard', 'Patricia Neal', 'Buddy Ebsen', 'Martin Balsam', 'José Luis de Vilallonga', 'John McGiver', 'Dorothy Whitney', 'Stanley Adams', 'Elvia Allman', 'Alan Reed', 'Beverly Powers', 'Claude Stroud', 'Orangey', 'Mickey Rooney', 'Don Anderson', 'Al Avalon', 'Janet Banzet']",Approved,1961,1h 55min,15-12-1961,United Kingdom,15-12-1961,United Kingdom,"Holly Golightly, an elegant Upper East Side socialite spending her time between wild parties and mysterious day trips to Sing Sing, is confident that she has seen and done everything before. But her life is about to get complicated. As if trying to find an identity weren't challenging enough, the impeccably dressed fortune hunter finds herself off guard when struggling writer Paul Varjak becomes her new neighbour. But Paul, too, isn't impervious to Holly's effortless allure. Little by little, as the handsome tenant surrenders to the moment, eager to hijink around the city in the name of fresh excitement, sublime feelings of tenderness flood Paul's world-weary heart. After all, the uninspired author and the unstoppable dream girl are meant for each other, even though they quietly struggle to keep their past at bay. Now, potent feelings have the final say; there's no room for pride in love. And in New York City's bustling Fifth Avenue, a romance blooms. Can an early morning breakfast at Tiffany's be the prelude to a breezy love affair?"
23,[ 0 16],265,"Hunt for Red October, The (1990)","https://m.media-amazon.com/images/M/MV5BZDdkODg3YzctMGVmZS00ZDM5LWIzNTctZDRlMjA5Mjc4MGViXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY281_CR0,0,190,281_.jpg 190w, https://m.media-amazon.com/images/M/MV5BZDdkODg3YzctMGVmZS00ZDM5LWIzNTctZDRlMjA5Mjc4MGViXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY422_CR0,0,285,422_.jpg 285w, https://m.media-amazon.com/images/M/MV5BZDdkODg3YzctMGVmZS00ZDM5LWIzNTctZDRlMjA5Mjc4MGViXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_QL75_UY562_CR0,0,380,562_.jpg 380w",http://www.imdb.com/title/tt0099810/?ref_=fn_al_tt_1,"In November 1984, the Soviet Union's best submarine captain, in a new undetectable sub, violates orders and heads for the U.S. The American CIA and military must quickly determine: Is he trying to defect, or to start a war?",7.6,189K,['John McTiernan'],"['Tom Clancy', 'Larry Ferguson', 'Donald E. Stewart']","['Sean Connery', 'Alec Baldwin', 'Scott Glenn', 'Sam Neill', 'James Earl Jones', 'Joss Ackland', 'Richard Jordan', 'Peter Firth', 'Tim Curry', 'Courtney B. Vance', 'Stellan Skarsgård', 'Jeffrey Jones', 'Timothy Carhart', 'Larry Ferguson', 'Fred Thompson', 'Daniel Davis', 'Ned Vaughn', 'Anthony Peck']",PG,1990,2h 15min,20-04-1990,United Kingdom,20-04-1990,United Kingdom,"This movie tells the story of Captain Marko Ramius (Sir Sean Connery), the skipper of the Soviet Union's newest nuclear submarine, the ""Red October."" Jack Ryan (Alec Baldwin) of the C.I.A. gets involved in a tense, tangled hunt for this sub, when Ramius defects, taking the ""Red October"" with him. The story is an action packed techno-thriller. —Greg Bole "
